START_DATE,END_DATE,LEDGER,COST_ORGANIZATION,ITEM_NUMBER,ITEM_DESCRIPTION,CALENDAR_CODE,PERIOD_CODE,COST_MTHD_CODE,SOURCE_DESC,ORGANIZATION_CODE,REFERENCE,COST_CMPNTCLS_CODE,COST_ANALYSIS_CODE,COST_AMT,TRANS_QTY,AMOUNT,CURRENCY_CODE,PRIMARY_UOM_CODE,SUPPLIER_ORG,TRANS_DATE,PO_NUMBER,RATE,INVOICE_NUM,VENDOR_NAME,VENDOR_SITE_CODE,CUR_ORG,ITEM_TYPE
,,,,08-027,Product 08XXXX,,,,Batch Material Cost,DND,,MAT,,335189.3925,3661,527502384.0,VND,,,31/01/2024,,,,,,,FG
,,,,08-012,Product 08XXXX,,,,Batch Resource Cost,DND,,MAT,,392567.5906,230,557440217.35,VND,,,31/01/2024,,,,,,,FG
,,,,01-029,Product 01XXXX,,,,Batch Material Cost,SBD,,MAT,,54468.875,1020,93530422.45,VND,,,31/01/2024,,,,,,,FG
,,,,01-012,Product 01XXXX,,,,Unit Cost Adjustments,SBD,,MAT,,397907.0434,3621,607042606.97,VND,,,31/01/2024,,,,,,,FG
,,,,02-003,Product 02XXXX,,,,Batch Material Cost,SBD,,MAT,,43176.8237,913,73365762.09,VND,,,31/01/2024,,,,,,,FG
,,,,02-021,Product 02XXXX,,,,Batch Resource Cost,SBD,,MAT,,227957.617,4943,338125556.15,VND,,,31/01/2024,,,,,,,FG
,,,,03-007,Product 03XXXX,,,,Batch Material Cost,SBD,,MAT,,563822.9937,4535,851487475.26,VND,,,31/01/2024,,,,,,,FG
,,,,03-014,Product 03XXXX,,,,Batch Resource Cost,SBD,,MAT,,562779.4152,475,555916878.72,VND,,,31/01/2024,,,,,,,FG
,,,,04-009,Product 04XXXX,,,,Batch Material Cost,SBD,,MAT,,28143.6856,4594,69771800.87,VND,,,31/01/2024,,,,,,,FG
,,,,04-026,Product 04XXXX,,,,Batch Resource Cost,SBD,,MAT,,304410.59,1928,356474423.12,VND,,,31/01/2024,,,,,,,FG
,,,,05-011,Product 05XXXX,,,,Batch Resource Cost,SBD,,MAT,,168115.2128,1968,404492672.77,VND,,,31/01/2024,,,,,,,FG
,,,,05-008,Product 05XXXX,,,,Batch Material Cost,SBD,,MAT,,933248.4875,984,849701186.24,VND,,,31/01/2024,,,,,,,FG
,,,,06-026,Product 06XXXX,,,,Batch Resource Cost,SBD,,MAT,,95363.9104,3945,82246060.31,VND,,,31/01/2024,,,,,,,FG
,,,,06-009,Product 06XXXX,,,,Batch Material Cost,SBD,,MAT,,578810.4898,3270,675906435.22,VND,,,31/01/2024,,,,,,,FG
,,,,07-003,Product 07PROU,,,,Batch Material Cost,SBD,,MAT,,174547.7013,4355,435281963.95,VND,,,31/01/2024,,,,,,,FG
,,,,07-025,Product 07PROU,,,,Batch Resource Cost,SBD,,MAT,,198996.2305,2476,412197155.62,VND,,,31/01/2024,,,,,,,FG
,,,,07-003,Product 07XXXX,,,,Batch Resource Cost,SBD,,MAT,,198707.7486,1455,319989143.83,VND,,,31/01/2024,,,,,,,FG
,,,,07-011,Product 07XXXX,,,,Batch Material Cost,SBD,,MAT,,30473.64,1054,72640080.55,VND,,,31/01/2024,,,,,,,FG
,,,,08-005,Product 08XXXX,,,,Batch Material Cost,SBD,,MAT,,289890.3183,3487,494385988.3,VND,,,31/01/2024,,,,,,,FG
,,,,08-018,Product 08XXXX,,,,Batch Resource Cost,SBD,,MAT,,59438.5837,3211,147735079.39,VND,,,31/01/2024,,,,,,,FG
,,,,01-008,Product 01XXXX,,,,Batch Resource Cost,VND,,MAT,,387154.8575,4030,745501683.56,VND,,,31/01/2024,,,,,,,FG
,,,,01-016,Product 01XXXX,,,,Batch Material Cost,VND,,MAT,,443246.2403,3339,747376337.42,VND,,,31/01/2024,,,,,,,FG
,,,,02-004,Product 02XXXX,,,,Batch Material Cost,VND,,MAT,,116308.7689,4386,276949043.36,VND,,,31/01/2024,,,,,,,FG
,,,,02-013,Product 02XXXX,,,,Batch Resource Cost,VND,,MAT,,226513.0347,925,520704341.94,VND,,,31/01/2024,,,,,,,FG
,,,,03-007,Product 03XXXX,,,,Batch Material Cost,VND,,MAT,,49659.5619,4098,59028472.67,VND,,,31/01/2024,,,,,,,FG
,,,,03-012,Product 03XXXX,,,,Batch Resource Cost,VND,,MAT,,24779.4866,394,51696968.84,VND,,,31/01/2024,,,,,,,FG
,,,,04-024,Product 04XXXX,,,,Batch Material Cost,VND,,MAT,,288625.2686,4870,415730674.92,VND,,,31/01/2024,,,,,,,FG
,,,,04-009,Product 04XXXX,,,,Batch Resource Cost,VND,,MAT,,164586.3368,1347,136825085.67,VND,,,31/01/2024,,,,,,,FG
,,,,05-020,Product 05XXXX,,,,Batch Resource Cost,VND,,MAT,,92796.4476,1987,198674583.95,VND,,,31/01/2024,,,,,,,FG
,,,,05-012,Product 05XXXX,,,,Batch Material Cost,VND,,MAT,,657926.4891,1017,712430368.08,VND,,,31/01/2024,,,,,,,FG
,,,,06-014,Product 06XXXX,,,,Batch Resource Cost,VND,,MAT,,36244.701,4899,81518135.27,VND,,,31/01/2024,,,,,,,FG
,,,,06-020,Product 06XXXX,,,,Batch Material Cost,VND,,MAT,,288292.5677,2528,548008190.58,VND,,,31/01/2024,,,,,,,FG
,,,,07-023,Product 07PROU,,,,Batch Material Cost,VND,,MAT,,293124.2542,3709,360327349.52,VND,,,31/01/2024,,,,,,,FG
,,,,07-003,Product 07PROU,,,,Unit Cost Adjustments,VND,,MAT,,69681.7905,138,167606738.21,VND,,,31/01/2024,,,,,,,FG
,,,,07-020,Product 07XXXX,,,,Batch Material Cost,VND,,MAT,,142729.8275,3193,301702127.62,VND,,,31/01/2024,,,,,,,FG
,,,,07-024,Product 07XXXX,,,,Batch Resource Cost,VND,,MAT,,67650.526,1088,164898313.36,VND,,,31/01/2024,,,,,,,FG
,,,,08-003,Product 08XXXX,,,,Unit Cost Adjustments,VND,,MAT,,404880.5585,4765,512645934.05,VND,,,31/01/2024,,,,,,,FG
,,,,08-017,Product 08XXXX,,,,Batch Material Cost,VND,,MAT,,569741.5463,892,662198063.19,VND,,,31/01/2024,,,,,,,FG
,,,,01-025,Product 01XXXX,,,,Batch Resource Cost,LMD,,MAT,,381878.9884,3776,408884613.2,VND,,,31/01/2024,,,,,,,FG
,,,,01-020,Product 01XXXX,,,,Batch Material Cost,LMD,,MAT,,305818.6907,4544,683850803.94,VND,,,31/01/2024,,,,,,,FG
,,,,02-014,Product 02XXXX,,,,Batch Material Cost,LMD,,MAT,,344793.8908,3444,558079253.35,VND,,,31/01/2024,,,,,,,FG
,,,,02-016,Product 02XXXX,,,,Value Adjustments,LMD,,MAT,,267075.6219,1116,467195797.63,VND,,,31/01/2024,,,,,,,FG
,,,,03-017,Product 03XXXX,,,,Batch Material Cost,LMD,,MAT,,195209.7138,4267,482831197.1,VND,,,31/01/2024,,,,,,,FG
,,,,03-015,Product 03XXXX,,,,Batch Resource Cost,LMD,,MAT,,285256.8414,4802,420019773.33,VND,,,31/01/2024,,,,,,,FG
,,,,04-011,Product 04XXXX,,,,Batch Resource Cost,LMD,,MAT,,299445.2601,313,701687595.72,VND,,,31/01/2024,,,,,,,FG
,,,,04-014,Product 04XXXX,,,,Batch Material Cost,LMD,,MAT,,561044.2006,691,546876200.57,VND,,,31/01/2024,,,,,,,FG
,,,,05-001,Product 05XXXX,,,,Batch Material Cost,LMD,,MAT,,775091.3854,2948,715492797.12,VND,,,31/01/2024,,,,,,,FG
,,,,05-026,Product 05XXXX,,,,Batch Resource Cost,LMD,,MAT,,282846.8164,1017,622736447.74,VND,,,31/01/2024,,,,,,,FG
,,,,06-010,Product 06XXXX,,,,Batch Material Cost,LMD,,MAT,,96643.8439,986,212273297.31,VND,,,31/01/2024,,,,,,,FG
,,,,06-027,Product 06XXXX,,,,Value Adjustments,LMD,,MAT,,620736.5886,2025,627672664.1,VND,,,31/01/2024,,,,,,,FG
,,,,07-028,Product 07PROU,,,,Batch Material Cost,LMD,,MAT,,128569.8468,3489,309917074.03,VND,,,31/01/2024,,,,,,,FG
,,,,07-011,Product 07PROU,,,,Batch Resource Cost,LMD,,MAT,,405942.6131,307,659038642.14,VND,,,31/01/2024,,,,,,,FG
,,,,07-010,Product 07XXXX,,,,Batch Material Cost,LMD,,MAT,,239547.0057,4209,406004512.59,VND,,,31/01/2024,,,,,,,FG
,,,,07-013,Product 07XXXX,,,,Batch Resource Cost,LMD,,MAT,,79136.7963,1660,96552866.2,VND,,,31/01/2024,,,,,,,FG
,,,,08-023,Product 08XXXX,,,,Batch Resource Cost,LMD,,MAT,,670186.8542,2456,743639639.52,VND,,,31/01/2024,,,,,,,FG
,,,,08-018,Product 08XXXX,,,,Batch Material Cost,LMD,,MAT,,311754.3334,761,543736355.86,VND,,,31/01/2024,,,,,,,FG
,,,,01-022,Product 01XXXX,,,,Batch Material Cost,TND,,MAT,,91849.7867,452,107919266.21,VND,,,29/02/2024,,,,,,,FG
,,,,01-026,Product 01XXXX,,,,Batch Resource Cost,TND,,MAT,,252264.3265,1056,613841581.05,VND,,,29/02/2024,,,,,,,FG
,,,,02-018,Product 02XXXX,,,,Batch Resource Cost,TND,,MAT,,391876.9128,1812,649824521.56,VND,,,29/02/2024,,,,,,,FG
,,,,02-002,Product 02XXXX,,,,Batch Material Cost,TND,,MAT,,525902.5057,3911,447001646.08,VND,,,29/02/2024,,,,,,,FG
,,,,03-022,Product 03XXXX,,,,Batch Resource Cost,TND,,MAT,,189135.4537,4832,341766924.77,VND,,,29/02/2024,,,,,,,FG
,,,,03-015,Product 03XXXX,,,,Unit Cost Adjustments,TND,,MAT,,115106.5351,3014,215669632.68,VND,,,29/02/2024,,,,,,,FG
,,,,04-002,Product 04XXXX,,,,Batch Resource Cost,TND,,MAT,,363587.9685,474,521327948.28,VND,,,29/02/2024,,,,,,,FG
,,,,04-022,Product 04XXXX,,,,Batch Material Cost,TND,,MAT,,203002.0989,4576,313269014.7,VND,,,29/02/2024,,,,,,,FG
,,,,05-025,Product 05XXXX,,,,Batch Material Cost,TND,,MAT,,303634.398,127,444775390.26,VND,,,29/02/2024,,,,,,,FG
,,,,05-008,Product 05XXXX,,,,Batch Resource Cost,TND,,MAT,,188534.9176,4655,255054393.47,VND,,,29/02/2024,,,,,,,FG
,,,,06-014,Product 06XXXX,,,,Batch Material Cost,TND,,MAT,,388599.5086,2739,359432966.67,VND,,,29/02/2024,,,,,,,FG
,,,,06-001,Product 06XXXX,,,,Unit Cost Adjustments,TND,,MAT,,189363.4715,2460,418323170.98,VND,,,29/02/2024,,,,,,,FG
,,,,07-017,Product 07PROU,,,,Batch Material Cost,TND,,MAT,,393248.0207,1755,631899425.66,VND,,,29/02/2024,,,,,,,FG
,,,,07-012,Product 07PROU,,,,Batch Resource Cost,TND,,MAT,,294810.0061,1374,671005609.54,VND,,,29/02/2024,,,,,,,FG
,,,,07-023,Product 07XXXX,,,,Batch Material Cost,TND,,MAT,,584976.005,1158,507106350.27,VND,,,29/02/2024,,,,,,,FG
,,,,07-017,Product 07XXXX,,,,Batch Resource Cost,TND,,MAT,,328832.3738,1329,439801915.27,VND,,,29/02/2024,,,,,,,FG
,,,,08-029,Product 08XXXX,,,,Batch Material Cost,TND,,MAT,,357770.4441,1308,482747572.99,VND,,,29/02/2024,,,,,,,FG
,,,,08-023,Product 08XXXX,,,,Batch Resource Cost,TND,,MAT,,266350.5252,4023,449317642.4,VND,,,29/02/2024,,,,,,,FG
,,,,01-021,Product 01XXXX,,,,Batch Material Cost,TTD,,MAT,,750529.7991,228,807607005.64,VND,,,29/02/2024,,,,,,,FG
,,,,01-015,Product 01XXXX,,,,Batch Resource Cost,TTD,,MAT,,447485.6523,4281,536425304.56,VND,,,29/02/2024,,,,,,,FG
,,,,02-026,Product 02XXXX,,,,Batch Material Cost,TTD,,MAT,,232790.4016,3819,282852069.13,VND,,,29/02/2024,,,,,,,FG
,,,,02-025,Product 02XXXX,,,,Value Adjustments,TTD,,MAT,,760588.0151,3172,754721365.85,VND,,,29/02/2024,,,,,,,FG
,,,,03-018,Product 03XXXX,,,,Batch Material Cost,TTD,,MAT,,247547.0762,803,474878720.02,VND,,,29/02/2024,,,,,,,FG
,,,,03-016,Product 03XXXX,,,,Batch Resource Cost,TTD,,MAT,,66025.3497,2732,98492888.48,VND,,,29/02/2024,,,,,,,FG
,,,,04-019,Product 04XXXX,,,,Batch Material Cost,TTD,,MAT,,244634.6233,3653,580676291.73,VND,,,29/02/2024,,,,,,,FG
,,,,04-011,Product 04XXXX,,,,Batch Resource Cost,TTD,,MAT,,439639.0716,3812,677260312.24,VND,,,29/02/2024,,,,,,,FG
,,,,05-021,Product 05XXXX,,,,Batch Material Cost,TTD,,MAT,,191167.2667,4086,281683739.4,VND,,,29/02/2024,,,,,,,FG
,,,,05-017,Product 05XXXX,,,,Batch Resource Cost,TTD,,MAT,,279246.1401,3438,336163490.86,VND,,,29/02/2024,,,,,,,FG
,,,,06-016,Product 06XXXX,,,,Batch Material Cost,TTD,,MAT,,169019.7924,2601,383280640.21,VND,,,29/02/2024,,,,,,,FG
,,,,06-005,Product 06XXXX,,,,Batch Resource Cost,TTD,,MAT,,817050.683,4499,804926615.9,VND,,,29/02/2024,,,,,,,FG
,,,,07-027,Product 07PROU,,,,Batch Material Cost,TTD,,MAT,,337598.2609,1104,682221681.58,VND,,,29/02/2024,,,,,,,FG
,,,,07-021,Product 07PROU,,,,Batch Resource Cost,TTD,,MAT,,280915.8511,814,652964819.28,VND,,,29/02/2024,,,,,,,FG
,,,,07-021,Product 07XXXX,,,,Batch Material Cost,TTD,,MAT,,95327.0434,3735,176307174.85,VND,,,29/02/2024,,,,,,,FG
,,,,07-008,Product 07XXXX,,,,Batch Resource Cost,TTD,,MAT,,365892.1767,205,623788482.97,VND,,,29/02/2024,,,,,,,FG
,,,,08-011,Product 08XXXX,,,,Batch Material Cost,TTD,,MAT,,246094.8566,1386,247868304.37,VND,,,29/02/2024,,,,,,,FG
,,,,08-007,Product 08XXXX,,,,Batch Resource Cost,TTD,,MAT,,299649.4422,2459,507239909.17,VND,,,29/02/2024,,,,,,,FG
,,,,01-022,Product 01XXXX,,,,Batch Resource Cost,DLD,,MAT,,761206.0359,1508,721597620.99,VND,,,29/02/2024,,,,,,,FG
,,,,01-013,Product 01XXXX,,,,Batch Material Cost,DLD,,MAT,,335806.7371,1400,332756733.95,VND,,,29/02/2024,,,,,,,FG
,,,,02-029,Product 02XXXX,,,,Batch Resource Cost,DLD,,MAT,,144115.7554,2731,215993257.62,VND,,,29/02/2024,,,,,,,FG
,,,,02-004,Product 02XXXX,,,,Batch Material Cost,DLD,,MAT,,516865.0232,4245,638119746.64,VND,,,29/02/2024,,,,,,,FG
,,,,03-023,Product 03XXXX,,,,Batch Resource Cost,DLD,,MAT,,673038.781,4776,709717204.15,VND,,,29/02/2024,,,,,,,FG
,,,,03-023,Product 03XXXX,,,,Batch Material Cost,DLD,,MAT,,83166.6166,761,188518346.77,VND,,,29/02/2024,,,,,,,FG
,,,,04-029,Product 04XXXX,,,,Batch Material Cost,DLD,,MAT,,288848.2723,540,423029904.45,VND,,,29/02/2024,,,,,,,FG
,,,,04-021,Product 04XXXX,,,,Batch Resource Cost,DLD,,MAT,,469416.2424,3829,484412955.1,VND,,,29/02/2024,,,,,,,FG
,,,,05-019,Product 05XXXX,,,,Batch Material Cost,DLD,,MAT,,641512.107,1341,653232720.56,VND,,,29/02/2024,,,,,,,FG
,,,,05-004,Product 05XXXX,,,,Unit Cost Adjustments,DLD,,MAT,,160766.2706,4939,339772863.12,VND,,,29/02/2024,,,,,,,FG
,,,,06-013,Product 06XXXX,,,,Batch Material Cost,DLD,,MAT,,167618.3828,3813,309954018.69,VND,,,29/02/2024,,,,,,,FG
,,,,06-008,Product 06XXXX,,,,Batch Resource Cost,DLD,,MAT,,254705.3697,1835,480956578.75,VND,,,29/02/2024,,,,,,,FG
,,,,07-002,Product 07PROU,,,,Batch Material Cost,DLD,,MAT,,126501.1857,2761,314992622.19,VND,,,29/02/2024,,,,,,,FG
,,,,07-008,Product 07PROU,,,,Batch Resource Cost,DLD,,MAT,,314765.3122,761,500744252.39,VND,,,29/02/2024,,,,,,,FG
,,,,07-016,Product 07XXXX,,,,Batch Material Cost,DLD,,MAT,,168030.6699,2765,191821673.83,VND,,,29/02/2024,,,,,,,FG
,,,,07-017,Product 07XXXX,,,,Unit Cost Adjustments,DLD,,MAT,,57868.4501,2031,120683359.9,VND,,,29/02/2024,,,,,,,FG
,,,,08-022,Product 08XXXX,,,,Value Adjustments,DLD,,MAT,,121523.5036,1640,298471430.73,VND,,,29/02/2024,,,,,,,FG
,,,,08-021,Product 08XXXX,,,,Batch Material Cost,DLD,,MAT,,536531.718,4137,651465620.35,VND,,,29/02/2024,,,,,,,FG
,,,,01-020,Product 01XXXX,,,,Batch Material Cost,SGD,,MAT,,434062.0196,2885,721248448.4,VND,,,29/02/2024,,,,,,,FG
,,,,01-013,Product 01XXXX,,,,Batch Resource Cost,SGD,,MAT,,72622.644,1701,86167305.21,VND,,,29/02/2024,,,,,,,FG
,,,,02-026,Product 02XXXX,,,,Batch Material Cost,SGD,,MAT,,371995.5764,3367,474478875.4,VND,,,29/02/2024,,,,,,,FG
,,,,02-015,Product 02XXXX,,,,Batch Resource Cost,SGD,,MAT,,296473.3125,4537,633465373.69,VND,,,29/02/2024,,,,,,,FG
,,,,03-024,Product 03XXXX,,,,Batch Material Cost,SGD,,MAT,,188502.2449,4173,352030786.77,VND,,,29/02/2024,,,,,,,FG
,,,,03-020,Product 03XXXX,,,,Batch Resource Cost,SGD,,MAT,,357146.0812,172,765382531.39,VND,,,29/02/2024,,,,,,,FG
,,,,04-010,Product 04XXXX,,,,Batch Material Cost,SGD,,MAT,,139546.9482,2085,247580068.96,VND,,,29/02/2024,,,,,,,FG
,,,,04-014,Product 04XXXX,,,,Batch Resource Cost,SGD,,MAT,,69919.8639,1233,165618288.22,VND,,,29/02/2024,,,,,,,FG
,,,,05-002,Product 05XXXX,,,,Batch Resource Cost,SGD,,MAT,,434202.4588,3064,839192516.82,VND,,,29/02/2024,,,,,,,FG
,,,,05-028,Product 05XXXX,,,,Batch Material Cost,SGD,,MAT,,25342.6729,4323,61767587.45,VND,,,29/02/2024,,,,,,,FG
,,,,06-029,Product 06XXXX,,,,Batch Material Cost,SGD,,MAT,,177157.8423,4238,334722866.12,VND,,,29/02/2024,,,,,,,FG
,,,,06-019,Product 06XXXX,,,,Batch Resource Cost,SGD,,MAT,,508183.7102,2053,537883109.78,VND,,,29/02/2024,,,,,,,FG
,,,,07-019,Product 07PROU,,,,Batch Material Cost,SGD,,MAT,,39962.1246,4076,98796529.29,VND,,,29/02/2024,,,,,,,FG
,,,,07-019,Product 07PROU,,,,Value Adjustments,SGD,,MAT,,105574.0428,499,138889806.1,VND,,,29/02/2024,,,,,,,FG
,,,,07-020,Product 07XXXX,,,,Batch Material Cost,SGD,,MAT,,517409.922,519,683307663.07,VND,,,29/02/2024,,,,,,,FG
,,,,07-020,Product 07XXXX,,,,Value Adjustments,SGD,,MAT,,425947.7029,867,435406996.34,VND,,,29/02/2024,,,,,,,FG
,,,,08-023,Product 08XXXX,,,,Batch Material Cost,SGD,,MAT,,340473.2278,4581,717655706.78,VND,,,29/02/2024,,,,,,,FG
,,,,08-021,Product 08XXXX,,,,Batch Resource Cost,SGD,,MAT,,68427.9164,1000,146680312.7,VND,,,29/02/2024,,,,,,,FG
,,,,01-004,Product 01XXXX,,,,Batch Material Cost,CTD,,MAT,,350694.8002,564,852637357.42,VND,,,29/02/2024,,,,,,,FG
,,,,01-020,Product 01XXXX,,,,Batch Resource Cost,CTD,,MAT,,85348.609,4378,134205692.05,VND,,,29/02/2024,,,,,,,FG
,,,,02-029,Product 02XXXX,,,,Batch Material Cost,CTD,,MAT,,111651.372,1559,243195231.1,VND,,,29/02/2024,,,,,,,FG
,,,,02-017,Product 02XXXX,,,,Unit Cost Adjustments,CTD,,MAT,,277149.8659,4300,672248541.03,VND,,,29/02/2024,,,,,,,FG
,,,,03-018,Product 03XXXX,,,,Batch Material Cost,CTD,,MAT,,449608.5524,3997,573217234.79,VND,,,29/02/2024,,,,,,,FG
,,,,03-023,Product 03XXXX,,,,Value Adjustments,CTD,,MAT,,118045.0285,2949,260020703.99,VND,,,29/02/2024,,,,,,,FG
,,,,04-005,Product 04XXXX,,,,Batch Material Cost,CTD,,MAT,,307115.3185,2248,706420835.48,VND,,,29/02/2024,,,,,,,FG
,,,,04-001,Product 04XXXX,,,,Batch Resource Cost,CTD,,MAT,,35760.1125,3606,73971664.37,VND,,,29/02/2024,,,,,,,FG
,,,,05-011,Product 05XXXX,,,,Batch Material Cost,CTD,,MAT,,442124.0957,4631,576578670.3,VND,,,29/02/2024,,,,,,,FG
,,,,05-011,Product 05XXXX,,,,Value Adjustments,CTD,,MAT,,593396.0022,2589,661537128.13,VND,,,29/02/2024,,,,,,,FG
,,,,06-028,Product 06XXXX,,,,Batch Material Cost,CTD,,MAT,,226702.3366,1346,213030334.57,VND,,,29/02/2024,,,,,,,FG
,,,,06-015,Product 06XXXX,,,,Unit Cost Adjustments,CTD,,MAT,,237829.0534,3093,584865508.48,VND,,,29/02/2024,,,,,,,FG
,,,,07-018,Product 07PROU,,,,Batch Material Cost,CTD,,MAT,,71916.1809,2296,116003244.95,VND,,,29/02/2024,,,,,,,FG
,,,,07-013,Product 07PROU,,,,Batch Resource Cost,CTD,,MAT,,143718.725,1816,142817073.84,VND,,,29/02/2024,,,,,,,FG
,,,,07-017,Product 07XXXX,,,,Unit Cost Adjustments,CTD,,MAT,,525642.5408,1035,459595852.01,VND,,,29/02/2024,,,,,,,FG
,,,,07-014,Product 07XXXX,,,,Batch Material Cost,CTD,,MAT,,304535.8004,3797,438284242.91,VND,,,29/02/2024,,,,,,,FG
,,,,08-024,Product 08XXXX,,,,Unit Cost Adjustments,CTD,,MAT,,55602.3632,4088,128317595.41,VND,,,29/02/2024,,,,,,,FG
,,,,08-017,Product 08XXXX,,,,Batch Material Cost,CTD,,MAT,,127849.7322,4975,289493855.36,VND,,,29/02/2024,,,,,,,FG
,,,,01-008,Product 01XXXX,,,,Unit Cost Adjustments,BDD,,MAT,,272916.7721,746,608985813.85,VND,,,29/02/2024,,,,,,,FG
,,,,01-022,Product 01XXXX,,,,Batch Material Cost,BDD,,MAT,,119503.8965,4430,160625392.22,VND,,,29/02/2024,,,,,,,FG
,,,,02-018,Product 02XXXX,,,,Batch Material Cost,BDD,,MAT,,144572.7559,3778,138237651.37,VND,,,29/02/2024,,,,,,,FG
,,,,02-022,Product 02XXXX,,,,Unit Cost Adjustments,BDD,,MAT,,269649.0068,3854,372668998.01,VND,,,29/02/2024,,,,,,,FG
,,,,03-012,Product 03XXXX,,,,Batch Resource Cost,BDD,,MAT,,120823.9895,1404,115916936.43,VND,,,29/02/2024,,,,,,,FG
,,,,03-016,Product 03XXXX,,,,Batch Material Cost,BDD,,MAT,,351831.3219,1384,557528697.38,VND,,,29/02/2024,,,,,,,FG
,,,,04-025,Product 04XXXX,,,,Batch Resource Cost,BDD,,MAT,,113532.032,3181,217737694.91,VND,,,29/02/2024,,,,,,,FG
,,,,04-002,Product 04XXXX,,,,Batch Material Cost,BDD,,MAT,,359867.1457,2259,664121505.34,VND,,,29/02/2024,,,,,,,FG
,,,,05-017,Product 05XXXX,,,,Batch Resource Cost,BDD,,MAT,,67607.1961,1137,58144169.74,VND,,,29/02/2024,,,,,,,FG
,,,,05-016,Product 05XXXX,,,,Batch Material Cost,BDD,,MAT,,337727.6196,1878,659664446.24,VND,,,29/02/2024,,,,,,,FG
,,,,06-004,Product 06XXXX,,,,Batch Resource Cost,BDD,,MAT,,260123.317,1143,378515583.7,VND,,,29/02/2024,,,,,,,FG
,,,,06-006,Product 06XXXX,,,,Batch Material Cost,BDD,,MAT,,562122.5278,2123,581402728.28,VND,,,29/02/2024,,,,,,,FG
,,,,07-007,Product 07PROU,,,,Batch Material Cost,BDD,,MAT,,121110.0519,2663,179722001.71,VND,,,29/02/2024,,,,,,,FG
,,,,07-026,Product 07PROU,,,,Batch Resource Cost,BDD,,MAT,,472424.5008,3047,461574567.53,VND,,,29/02/2024,,,,,,,FG
,,,,07-014,Product 07XXXX,,,,Batch Material Cost,BDD,,MAT,,318955.2312,4601,429818841.04,VND,,,29/02/2024,,,,,,,FG
,,,,07-021,Product 07XXXX,,,,Batch Resource Cost,BDD,,MAT,,248539.3965,3074,613730168.05,VND,,,29/02/2024,,,,,,,FG
,,,,08-001,Product 08XXXX,,,,Batch Resource Cost,BDD,,MAT,,142756.0673,1269,292701263.24,VND,,,29/02/2024,,,,,,,FG
,,,,08-015,Product 08XXXX,,,,Batch Material Cost,BDD,,MAT,,132009.0525,1119,285446310.4,VND,,,29/02/2024,,,,,,,FG
,,,,01-015,Product 01XXXX,,,,Batch Material Cost,NAD,,MAT,,193982.6902,2225,381379505.32,VND,,,29/02/2024,,,,,,,FG
,,,,01-005,Product 01XXXX,,,,Batch Resource Cost,NAD,,MAT,,270897.7328,599,654362055.61,VND,,,29/02/2024,,,,,,,FG
,,,,02-017,Product 02XXXX,,,,Batch Material Cost,NAD,,MAT,,59265.5803,2000,74924754.3,VND,,,29/02/2024,,,,,,,FG
,,,,02-026,Product 02XXXX,,,,Batch Resource Cost,NAD,,MAT,,245427.3157,4776,552122525.87,VND,,,29/02/2024,,,,,,,FG
,,,,03-006,Product 03XXXX,,,,Batch Resource Cost,NAD,,MAT,,397153.2129,1725,643804057.13,VND,,,29/02/2024,,,,,,,FG
,,,,03-001,Product 03XXXX,,,,Batch Material Cost,NAD,,MAT,,71779.2782,2939,118003981.89,VND,,,29/02/2024,,,,,,,FG
,,,,04-024,Product 04XXXX,,,,Batch Resource Cost,NAD,,MAT,,217650.2455,4743,452133048.67,VND,,,29/02/2024,,,,,,,FG
,,,,04-022,Product 04XXXX,,,,Batch Material Cost,NAD,,MAT,,64098.2849,1343,56138005.04,VND,,,29/02/2024,,,,,,,FG
,,,,05-025,Product 05XXXX,,,,Batch Material Cost,NAD,,MAT,,491100.1015,304,750944943.71,VND,,,29/02/2024,,,,,,,FG
,,,,05-011,Product 05XXXX,,,,Unit Cost Adjustments,NAD,,MAT,,100086.1373,2743,225219066.73,VND,,,29/02/2024,,,,,,,FG
,,,,06-015,Product 06XXXX,,,,Batch Material Cost,NAD,,MAT,,327112.0204,771,309749515.68,VND,,,29/02/2024,,,,,,,FG
,,,,06-007,Product 06XXXX,,,,Batch Resource Cost,NAD,,MAT,,356107.6291,1549,624002381.51,VND,,,29/02/2024,,,,,,,FG
,,,,07-023,Product 07PROU,,,,Batch Resource Cost,NAD,,MAT,,460043.3985,1853,481408100.54,VND,,,29/02/2024,,,,,,,FG
,,,,07-021,Product 07PROU,,,,Batch Material Cost,NAD,,MAT,,138897.2491,4579,184009389.85,VND,,,29/02/2024,,,,,,,FG
,,,,07-025,Product 07XXXX,,,,Unit Cost Adjustments,NAD,,MAT,,46946.9578,697,70917271.11,VND,,,29/02/2024,,,,,,,FG
,,,,07-002,Product 07XXXX,,,,Batch Material Cost,NAD,,MAT,,476553.3817,2190,474221645.2,VND,,,29/02/2024,,,,,,,FG
,,,,08-001,Product 08XXXX,,,,Batch Material Cost,NAD,,MAT,,253450.3032,3688,400226184.71,VND,,,29/02/2024,,,,,,,FG
,,,,08-002,Product 08XXXX,,,,Batch Resource Cost,NAD,,MAT,,433064.2051,3315,838991729.39,VND,,,29/02/2024,,,,,,,FG
