PERIOD,CodeNM,ITEM,NHÓM,Sản Lượng 25
2025-01-31,FAC-D,04-008,04XXXX,69119.0
2025-01-31,FAC-D,04-010,04XXXX,421785.0
2025-01-31,FAC-D,04-011,04XXXX,430073.0
2025-01-31,FAC-D,04-014,04XXXX,358731.0
2025-01-31,FAC-D,04-015,04XXXX,56244.0
2025-01-31,FAC-D,04-016,04XXXX,479765.0
2025-01-31,FAC-D,04-017,04XXXX,215535.0
2025-01-31,FAC-D,04-018,04XXXX,120063.0
2025-01-31,FAC-D,04-019,04XXXX,247201.0
2025-01-31,FAC-D,04-020,04XXXX,116178.0
2025-01-31,FAC-D,04-022,04XXXX,190402.0
2025-01-31,FAC-D,04-023,04XXXX,96532.0
2025-01-31,FAC-D,04-024,04XXXX,346008.0
2025-01-31,FAC-D,04-025,04XXXX,115979.0
2025-01-31,FAC-D,04-029,04XXXX,68122.0
2025-01-31,FAC-D,04-032,04XXXX,40066.0
2025-01-31,FAC-D,04-033,04XXXX,84827.0
2025-01-31,FAC-D,04-035,04XXXX,442944.0
2025-01-31,FAC-D,04-036,04XXXX,358806.0
2025-01-31,FAC-D,04-037,04XXXX,443250.0
2025-01-31,FAC-D,04-038,04XXXX,387551.0
2025-01-31,FAC-D,04-039,04XXXX,91463.0
2025-01-31,FAC-D,04-044,04XXXX,171389.0
2025-01-31,FAC-D,04-045,04XXXX,234696.0
2025-01-31,FAC-D,05-001,05XXXX,128357.0
2025-01-31,FAC-D,05-002,05XXXX,359126.0
2025-01-31,FAC-D,05-003,05XXXX,412992.0
2025-01-31,FAC-D,05-005,05XXXX,429581.0
2025-01-31,FAC-D,05-006,05XXXX,177766.0
2025-01-31,FAC-D,05-008,05XXXX,106633.0
2025-01-31,FAC-D,05-009,05XXXX,411962.0
2025-01-31,FAC-D,05-010,05XXXX,303795.0
2025-01-31,FAC-D,05-012,05XXXX,410521.0
2025-01-31,FAC-D,05-013,05XXXX,76714.0
2025-01-31,FAC-D,05-017,05XXXX,16074.0
2025-01-31,FAC-D,06-001,06XXXX,191221.0
2025-01-31,FAC-D,06-002,06XXXX,418374.0
2025-01-31,FAC-D,06-003,06XXXX,143027.0
2025-01-31,FAC-D,06-004,06XXXX,242906.0
2025-01-31,FAC-D,06-008,06XXXX,145207.0
2025-01-31,FAC-D,06-011,06XXXX,179483.0
2025-01-31,FAC-D,06-012,06XXXX,370088.0
2025-01-31,FAC-D,06-013,06XXXX,476447.0
2025-01-31,FAC-D,06-014,06XXXX,152468.0
2025-01-31,FAC-D,06-015,06XXXX,301525.0
2025-01-31,FAC-D,06-016,06XXXX,50082.0
2025-01-31,FAC-D,06-017,06XXXX,28491.0
2025-01-31,FAC-D,06-018,06XXXX,335069.0
2025-01-31,FAC-D,07-001,07PROU,69594.0
2025-01-31,FAC-D,07-002,07PROU,213080.0
2025-01-31,FAC-D,07-003,07PROU,157084.0
2025-01-31,FAC-D,07-004,07PROU,340108.0
2025-01-31,FAC-D,07-005,07PROU,111791.0
2025-01-31,FAC-D,07-006,07PROU,352739.0
2025-01-31,FAC-D,07-008,07PROU,329067.0
2025-01-31,FAC-D,07-009,07PROU,168828.0
2025-01-31,FAC-D,07-010,07PROU,461547.0
2025-01-31,FAC-D,07-011,07PROU,416549.0
2025-01-31,FAC-D,07-012,07PROU,128009.0
2025-01-31,FAC-D,07-001,07XXXX,106369.0
2025-01-31,FAC-D,07-002,07XXXX,262443.0
2025-01-31,FAC-D,07-004,07XXXX,51343.0
2025-01-31,FAC-D,07-006,07XXXX,268188.0
2025-01-31,FAC-D,07-008,07XXXX,64328.0
2025-01-31,FAC-D,07-009,07XXXX,32060.0
2025-01-31,FAC-D,07-010,07XXXX,69611.0
2025-01-31,FAC-D,07-012,07XXXX,86370.0
2025-01-31,FAC-D,07-013,07XXXX,242302.0
2025-01-31,FAC-D,07-014,07XXXX,35640.0
2025-01-31,FAC-D,07-015,07XXXX,205827.0
2025-01-31,FAC-D,07-017,07XXXX,223623.0
2025-01-31,FAC-D,07-018,07XXXX,523435.0
2025-01-31,FAC-D,07-019,07XXXX,209897.0
2025-01-31,FAC-D,07-020,07XXXX,288612.0
2025-01-31,FAC-D,07-022,07XXXX,271382.0
2025-01-31,FAC-D,08-003,08XXXX,339158.0
2025-01-31,FAC-D,08-007,08XXXX,51701.0
2025-01-31,FAC-D,08-010,08XXXX,388859.0
2025-01-31,FAC-D,08-011,08XXXX,294538.0
2025-01-31,FAC-D,08-013,08XXXX,11345.0
2025-01-31,FAC-D,08-014,08XXXX,395740.0
2025-01-31,FAC-D,08-015,08XXXX,232143.0
2025-01-31,FAC-D,08-016,08XXXX,255824.0
2025-01-31,FAC-E,01-001,01XXXX,405087.0
2025-01-31,FAC-E,01-002,01XXXX,109451.0
2025-01-31,FAC-E,01-003,01XXXX,275917.0
2025-01-31,FAC-E,01-005,01XXXX,297334.0
2025-01-31,FAC-E,01-006,01XXXX,374359.0
2025-01-31,FAC-E,01-007,01XXXX,217230.0
2025-01-31,FAC-E,01-008,01XXXX,162384.0
2025-01-31,FAC-E,01-009,01XXXX,481203.0
2025-01-31,FAC-E,01-010,01XXXX,15908.0
2025-01-31,FAC-E,01-012,01XXXX,457499.0
2025-01-31,FAC-E,01-013,01XXXX,291496.0
2025-01-31,FAC-E,01-014,01XXXX,416993.0
2025-01-31,FAC-E,01-016,01XXXX,112350.0
2025-01-31,FAC-E,01-017,01XXXX,431569.0
2025-01-31,FAC-E,01-018,01XXXX,374307.0
2025-01-31,FAC-E,01-019,01XXXX,221673.0
2025-01-31,FAC-E,01-020,01XXXX,131341.0
2025-01-31,FAC-E,01-021,01XXXX,538256.0
2025-01-31,FAC-E,01-023,01XXXX,244854.0
2025-01-31,FAC-E,01-026,01XXXX,169221.0
2025-01-31,FAC-E,01-029,01XXXX,431708.0
2025-01-31,FAC-E,01-030,01XXXX,268242.0
2025-01-31,FAC-E,02-001,02XXXX,242641.0
2025-01-31,FAC-E,02-002,02XXXX,159251.0
2025-01-31,FAC-E,02-003,02XXXX,161041.0
2025-01-31,FAC-E,02-004,02XXXX,203422.0
2025-01-31,FAC-E,02-007,02XXXX,358513.0
2025-01-31,FAC-E,02-008,02XXXX,169890.0
2025-01-31,FAC-E,02-010,02XXXX,81120.0
2025-01-31,FAC-E,02-011,02XXXX,437768.0
2025-01-31,FAC-E,02-012,02XXXX,233558.0
2025-01-31,FAC-E,02-013,02XXXX,156697.0
2025-01-31,FAC-E,02-014,02XXXX,282320.0
2025-01-31,FAC-E,02-015,02XXXX,321483.0
2025-01-31,FAC-E,02-017,02XXXX,27405.0
2025-01-31,FAC-E,02-018,02XXXX,30445.0
2025-01-31,FAC-E,02-019,02XXXX,463102.0
2025-01-31,FAC-E,02-020,02XXXX,85985.0
2025-01-31,FAC-E,02-021,02XXXX,51382.0
2025-01-31,FAC-E,02-022,02XXXX,379977.0
2025-01-31,FAC-E,02-023,02XXXX,141708.0
2025-01-31,FAC-E,02-024,02XXXX,306515.0
2025-01-31,FAC-E,02-025,02XXXX,46578.0
2025-01-31,FAC-E,03-001,03XXXX,139157.0
2025-01-31,FAC-E,03-002,03XXXX,324550.0
2025-01-31,FAC-E,03-003,03XXXX,47518.0
2025-01-31,FAC-E,03-004,03XXXX,123145.0
2025-01-31,FAC-E,03-005,03XXXX,196344.0
2025-01-31,FAC-E,03-006,03XXXX,292872.0
2025-01-31,FAC-E,03-007,03XXXX,149969.0
2025-01-31,FAC-E,03-008,03XXXX,283699.0
2025-01-31,FAC-E,03-009,03XXXX,464955.0
2025-01-31,FAC-E,03-010,03XXXX,152598.0
2025-01-31,FAC-E,03-011,03XXXX,122822.0
2025-01-31,FAC-E,03-012,03XXXX,218218.0
2025-01-31,FAC-E,03-013,03XXXX,386319.0
2025-01-31,FAC-E,03-014,03XXXX,440988.0
2025-01-31,FAC-E,03-015,03XXXX,281959.0
2025-01-31,FAC-E,04-001,04XXXX,341164.0
2025-01-31,FAC-E,04-003,04XXXX,154703.0
2025-01-31,FAC-E,04-004,04XXXX,138658.0
2025-01-31,FAC-E,04-005,04XXXX,516319.0
2025-01-31,FAC-E,04-006,04XXXX,59996.0
2025-01-31,FAC-E,04-007,04XXXX,301117.0
2025-01-31,FAC-E,04-008,04XXXX,116052.0
2025-01-31,FAC-E,04-009,04XXXX,131584.0
2025-01-31,FAC-E,04-010,04XXXX,315772.0
2025-01-31,FAC-E,04-011,04XXXX,19185.0
2025-01-31,FAC-E,04-013,04XXXX,131339.0
2025-01-31,FAC-E,04-014,04XXXX,425514.0
2025-01-31,FAC-E,04-015,04XXXX,344926.0
2025-01-31,FAC-E,04-016,04XXXX,14201.0
2025-01-31,FAC-E,04-018,04XXXX,132785.0
2025-01-31,FAC-E,04-019,04XXXX,231356.0
2025-01-31,FAC-E,04-020,04XXXX,398610.0
2025-01-31,FAC-E,04-021,04XXXX,156187.0
2025-01-31,FAC-E,04-025,04XXXX,376844.0
2025-01-31,FAC-E,04-026,04XXXX,403313.0
2025-01-31,FAC-E,04-027,04XXXX,23514.0
2025-01-31,FAC-E,04-028,04XXXX,367539.0
2025-01-31,FAC-E,04-029,04XXXX,46670.0
2025-01-31,FAC-E,04-030,04XXXX,83852.0
2025-01-31,FAC-E,04-031,04XXXX,108378.0
2025-01-31,FAC-E,04-032,04XXXX,275884.0
2025-01-31,FAC-E,04-034,04XXXX,258977.0
2025-01-31,FAC-E,04-035,04XXXX,23682.0
2025-01-31,FAC-E,04-036,04XXXX,250542.0
2025-01-31,FAC-E,04-037,04XXXX,203381.0
2025-01-31,FAC-E,04-038,04XXXX,156001.0
2025-01-31,FAC-E,04-039,04XXXX,78064.0
2025-01-31,FAC-E,04-041,04XXXX,424241.0
2025-01-31,FAC-E,04-042,04XXXX,399345.0
2025-01-31,FAC-E,05-002,05XXXX,118388.0
2025-01-31,FAC-E,05-004,05XXXX,16795.0
2025-01-31,FAC-E,05-006,05XXXX,39338.0
2025-01-31,FAC-E,05-007,05XXXX,294899.0
2025-01-31,FAC-E,05-008,05XXXX,41627.0
2025-01-31,FAC-E,05-009,05XXXX,538152.0
2025-01-31,FAC-E,05-011,05XXXX,390481.0
2025-01-31,FAC-E,05-012,05XXXX,235206.0
2025-01-31,FAC-E,05-013,05XXXX,240712.0
2025-01-31,FAC-E,05-014,05XXXX,20877.0
2025-01-31,FAC-E,05-015,05XXXX,276219.0
2025-01-31,FAC-E,05-016,05XXXX,11025.0
2025-01-31,FAC-E,05-018,05XXXX,303889.0
2025-01-31,FAC-E,05-020,05XXXX,403241.0
2025-01-31,FAC-E,06-001,06XXXX,403902.0
2025-01-31,FAC-E,06-002,06XXXX,334237.0
2025-01-31,FAC-E,06-006,06XXXX,133988.0
2025-01-31,FAC-E,06-010,06XXXX,311396.0
2025-01-31,FAC-E,06-011,06XXXX,233874.0
2025-01-31,FAC-E,06-012,06XXXX,359061.0
2025-01-31,FAC-E,06-014,06XXXX,249141.0
2025-01-31,FAC-E,06-015,06XXXX,276404.0
2025-01-31,FAC-E,06-017,06XXXX,500048.0
2025-01-31,FAC-E,06-018,06XXXX,186173.0
2025-01-31,FAC-E,07-001,07PROU,47625.0
2025-01-31,FAC-E,07-004,07PROU,267781.0
2025-01-31,FAC-E,07-005,07PROU,215955.0
2025-01-31,FAC-E,07-006,07PROU,301638.0
2025-01-31,FAC-E,07-008,07PROU,415803.0
2025-01-31,FAC-E,07-009,07PROU,193530.0
2025-01-31,FAC-E,07-011,07PROU,326394.0
2025-01-31,FAC-E,07-012,07PROU,384422.0
2025-01-31,FAC-E,07-001,07XXXX,338036.0
2025-01-31,FAC-E,07-003,07XXXX,244260.0
2025-01-31,FAC-E,07-004,07XXXX,33625.0
2025-01-31,FAC-E,07-005,07XXXX,294886.0
2025-01-31,FAC-E,07-007,07XXXX,319368.0
2025-01-31,FAC-E,07-008,07XXXX,357359.0
2025-01-31,FAC-E,07-009,07XXXX,128419.0
2025-01-31,FAC-E,07-011,07XXXX,274551.0
2025-01-31,FAC-E,07-012,07XXXX,238110.0
2025-01-31,FAC-E,07-013,07XXXX,401866.0
2025-01-31,FAC-E,07-014,07XXXX,531027.0
2025-01-31,FAC-E,07-015,07XXXX,11704.0
2025-01-31,FAC-E,07-016,07XXXX,336030.0
2025-01-31,FAC-E,07-017,07XXXX,67717.0
2025-01-31,FAC-E,07-018,07XXXX,268280.0
2025-01-31,FAC-E,07-020,07XXXX,273093.0
2025-01-31,FAC-E,07-021,07XXXX,408747.0
2025-01-31,FAC-E,07-022,07XXXX,198509.0
2025-01-31,FAC-E,08-001,08XXXX,24536.0
2025-01-31,FAC-E,08-002,08XXXX,337198.0
2025-01-31,FAC-E,08-003,08XXXX,176834.0
2025-01-31,FAC-E,08-004,08XXXX,127952.0
2025-01-31,FAC-E,08-006,08XXXX,118617.0
2025-01-31,FAC-E,08-007,08XXXX,100404.0
2025-01-31,FAC-E,08-009,08XXXX,256065.0
2025-01-31,FAC-E,08-010,08XXXX,268294.0
2025-01-31,FAC-E,08-011,08XXXX,86669.0
2025-01-31,FAC-E,08-012,08XXXX,356666.0
2025-01-31,FAC-E,08-013,08XXXX,140191.0
2025-01-31,FAC-E,08-015,08XXXX,426142.0
2025-01-31,FAC-E,08-016,08XXXX,372365.0
2025-01-31,FAC-F,01-002,01XXXX,177791.0
2025-01-31,FAC-F,01-003,01XXXX,395122.0
2025-01-31,FAC-F,01-004,01XXXX,250930.0
2025-01-31,FAC-F,01-005,01XXXX,285142.0
2025-01-31,FAC-F,01-006,01XXXX,465808.0
2025-01-31,FAC-F,01-007,01XXXX,170944.0
2025-01-31,FAC-F,01-008,01XXXX,176549.0
2025-01-31,FAC-F,01-009,01XXXX,305412.0
2025-01-31,FAC-F,01-012,01XXXX,103422.0
2025-01-31,FAC-F,01-013,01XXXX,245103.0
2025-01-31,FAC-F,01-014,01XXXX,111873.0
2025-01-31,FAC-F,01-016,01XXXX,117709.0
2025-01-31,FAC-F,01-017,01XXXX,81245.0
2025-01-31,FAC-F,01-021,01XXXX,148073.0
2025-01-31,FAC-F,01-022,01XXXX,366973.0
2025-01-31,FAC-F,01-023,01XXXX,46692.0
2025-01-31,FAC-F,01-024,01XXXX,43213.0
2025-01-31,FAC-F,01-025,01XXXX,157896.0
2025-01-31,FAC-F,01-026,01XXXX,165857.0
2025-01-31,FAC-F,01-028,01XXXX,539279.0
2025-01-31,FAC-F,01-029,01XXXX,286080.0
2025-01-31,FAC-F,01-030,01XXXX,96545.0
2025-01-31,FAC-F,02-001,02XXXX,370197.0
2025-01-31,FAC-F,02-002,02XXXX,248986.0
2025-01-31,FAC-F,02-004,02XXXX,259892.0
2025-01-31,FAC-F,02-005,02XXXX,159867.0
2025-01-31,FAC-F,02-006,02XXXX,70621.0
2025-01-31,FAC-F,02-007,02XXXX,112414.0
2025-01-31,FAC-F,02-008,02XXXX,17933.0
2025-01-31,FAC-F,02-009,02XXXX,459342.0
2025-01-31,FAC-F,02-010,02XXXX,81750.0
2025-01-31,FAC-F,02-011,02XXXX,294655.0
2025-01-31,FAC-F,02-012,02XXXX,144378.0
2025-01-31,FAC-F,02-014,02XXXX,420758.0
2025-01-31,FAC-F,02-015,02XXXX,311308.0
2025-01-31,FAC-F,02-016,02XXXX,273706.0
2025-01-31,FAC-F,02-017,02XXXX,200789.0
2025-01-31,FAC-F,02-019,02XXXX,168981.0
2025-01-31,FAC-F,02-020,02XXXX,112614.0
2025-01-31,FAC-F,02-021,02XXXX,256144.0
2025-01-31,FAC-F,02-024,02XXXX,268063.0
2025-01-31,FAC-F,02-025,02XXXX,361491.0
2025-01-31,FAC-F,03-001,03XXXX,220704.0
2025-01-31,FAC-F,03-003,03XXXX,169900.0
2025-01-31,FAC-F,03-005,03XXXX,83336.0
2025-01-31,FAC-F,03-006,03XXXX,309418.0
2025-01-31,FAC-F,03-007,03XXXX,60681.0
2025-01-31,FAC-F,03-008,03XXXX,155482.0
2025-01-31,FAC-F,03-009,03XXXX,228858.0
2025-01-31,FAC-F,03-010,03XXXX,499531.0
2025-01-31,FAC-F,03-012,03XXXX,541435.0
2025-01-31,FAC-F,03-013,03XXXX,501236.0
2025-01-31,FAC-F,03-015,03XXXX,187064.0
2025-01-31,FAC-F,04-001,04XXXX,204401.0
2025-01-31,FAC-F,04-002,04XXXX,299212.0
2025-01-31,FAC-F,04-003,04XXXX,380722.0
2025-01-31,FAC-F,04-004,04XXXX,152592.0
2025-01-31,FAC-F,04-005,04XXXX,175425.0
2025-01-31,FAC-F,04-006,04XXXX,205083.0
2025-01-31,FAC-F,04-007,04XXXX,205019.0
2025-01-31,FAC-F,04-008,04XXXX,132648.0
2025-01-31,FAC-F,04-011,04XXXX,43405.0
2025-01-31,FAC-F,04-012,04XXXX,21927.0
2025-01-31,FAC-F,04-013,04XXXX,413574.0
2025-01-31,FAC-F,04-014,04XXXX,202293.0
2025-01-31,FAC-F,04-015,04XXXX,422835.0
2025-01-31,FAC-F,04-017,04XXXX,84580.0
2025-01-31,FAC-F,04-018,04XXXX,279767.0
2025-01-31,FAC-F,04-022,04XXXX,205981.0
2025-01-31,FAC-F,04-024,04XXXX,298984.0
2025-01-31,FAC-F,04-026,04XXXX,445905.0
2025-01-31,FAC-F,04-027,04XXXX,150248.0
2025-01-31,FAC-F,04-029,04XXXX,65232.0
2025-01-31,FAC-F,04-030,04XXXX,423636.0
2025-01-31,FAC-F,04-031,04XXXX,251038.0
2025-01-31,FAC-F,04-033,04XXXX,68213.0
2025-01-31,FAC-F,04-037,04XXXX,255655.0
2025-01-31,FAC-F,04-040,04XXXX,324973.0
2025-01-31,FAC-F,04-043,04XXXX,441611.0
2025-01-31,FAC-F,04-044,04XXXX,29376.0
2025-01-31,FAC-F,04-045,04XXXX,93391.0
2025-01-31,FAC-F,05-001,05XXXX,195601.0
2025-01-31,FAC-F,05-003,05XXXX,446109.0
2025-01-31,FAC-F,05-005,05XXXX,11022.0
2025-01-31,FAC-F,05-006,05XXXX,208382.0
2025-01-31,FAC-F,05-007,05XXXX,175714.0
2025-01-31,FAC-F,05-008,05XXXX,384572.0
2025-01-31,FAC-F,05-010,05XXXX,425420.0
2025-01-31,FAC-F,05-012,05XXXX,78202.0
2025-01-31,FAC-F,05-013,05XXXX,19172.0
2025-01-31,FAC-F,05-014,05XXXX,511101.0
2025-01-31,FAC-F,05-015,05XXXX,428404.0
2025-01-31,FAC-F,05-016,05XXXX,327665.0
2025-01-31,FAC-F,05-017,05XXXX,265690.0
2025-01-31,FAC-F,05-018,05XXXX,38431.0
2025-01-31,FAC-F,05-020,05XXXX,478381.0
2025-01-31,FAC-F,06-001,06XXXX,310361.0
2025-01-31,FAC-F,06-002,06XXXX,446719.0
2025-01-31,FAC-F,06-003,06XXXX,439891.0
2025-01-31,FAC-F,06-004,06XXXX,357305.0
2025-01-31,FAC-F,06-005,06XXXX,538106.0
2025-01-31,FAC-F,06-006,06XXXX,190274.0
2025-01-31,FAC-F,06-007,06XXXX,372923.0
2025-01-31,FAC-F,06-008,06XXXX,284685.0
2025-01-31,FAC-F,06-009,06XXXX,442021.0
2025-01-31,FAC-F,06-014,06XXXX,122227.0
2025-01-31,FAC-F,06-016,06XXXX,265183.0
2025-01-31,FAC-F,06-017,06XXXX,365611.0
2025-01-31,FAC-F,06-018,06XXXX,138225.0
2025-01-31,FAC-F,07-002,07PROU,428961.0
2025-01-31,FAC-F,07-003,07PROU,301614.0
2025-01-31,FAC-F,07-004,07PROU,124441.0
2025-01-31,FAC-F,07-005,07PROU,385017.0
2025-01-31,FAC-F,07-006,07PROU,363071.0
2025-01-31,FAC-F,07-008,07PROU,306566.0
2025-01-31,FAC-F,07-009,07PROU,374938.0
2025-01-31,FAC-F,07-010,07PROU,312904.0
2025-01-31,FAC-F,07-011,07PROU,335570.0
2025-01-31,FAC-F,07-012,07PROU,43705.0
2025-01-31,FAC-F,07-002,07XXXX,389632.0
2025-01-31,FAC-F,07-003,07XXXX,524492.0
2025-01-31,FAC-F,07-004,07XXXX,463595.0
2025-01-31,FAC-F,07-006,07XXXX,232186.0
2025-01-31,FAC-F,07-007,07XXXX,38955.0
2025-01-31,FAC-F,07-010,07XXXX,459059.0
2025-01-31,FAC-F,07-011,07XXXX,440487.0
2025-01-31,FAC-F,07-014,07XXXX,225430.0
2025-01-31,FAC-F,07-015,07XXXX,256215.0
2025-01-31,FAC-F,07-016,07XXXX,415735.0
2025-01-31,FAC-F,07-017,07XXXX,409611.0
2025-01-31,FAC-F,07-018,07XXXX,490135.0
2025-01-31,FAC-F,07-019,07XXXX,211781.0
2025-01-31,FAC-F,07-020,07XXXX,272191.0
2025-01-31,FAC-F,07-021,07XXXX,209916.0
2025-01-31,FAC-F,08-002,08XXXX,252646.0
2025-01-31,FAC-F,08-003,08XXXX,205507.0
2025-01-31,FAC-F,08-005,08XXXX,120725.0
2025-01-31,FAC-F,08-006,08XXXX,338321.0
2025-01-31,FAC-F,08-007,08XXXX,64289.0
2025-01-31,FAC-F,08-009,08XXXX,369095.0
2025-01-31,FAC-F,08-010,08XXXX,252317.0
2025-01-31,FAC-F,08-012,08XXXX,21906.0
2025-01-31,FAC-F,08-013,08XXXX,50740.0
2025-01-31,FAC-F,08-014,08XXXX,203826.0
2025-01-31,FAC-F,08-015,08XXXX,147200.0
2025-01-31,FAC-F,08-016,08XXXX,357196.0
2025-01-31,FAC-G,01-001,01XXXX,67064.0
2025-01-31,FAC-G,01-002,01XXXX,19653.0
2025-01-31,FAC-G,01-003,01XXXX,51069.0
2025-01-31,FAC-G,01-004,01XXXX,267432.0
2025-01-31,FAC-G,01-006,01XXXX,318895.0
2025-01-31,FAC-G,01-007,01XXXX,298886.0
2025-01-31,FAC-G,01-008,01XXXX,373312.0
2025-01-31,FAC-G,01-009,01XXXX,393583.0
2025-01-31,FAC-G,01-011,01XXXX,307864.0
2025-01-31,FAC-G,01-012,01XXXX,283661.0
2025-01-31,FAC-G,01-017,01XXXX,108764.0
2025-01-31,FAC-G,01-018,01XXXX,371100.0
2025-01-31,FAC-G,01-019,01XXXX,287000.0
2025-01-31,FAC-G,01-020,01XXXX,104334.0
2025-01-31,FAC-G,01-022,01XXXX,455645.0
2025-01-31,FAC-G,01-023,01XXXX,80452.0
2025-01-31,FAC-G,01-024,01XXXX,225912.0
2025-01-31,FAC-G,01-025,01XXXX,357260.0
2025-01-31,FAC-G,01-029,01XXXX,282646.0
2025-01-31,FAC-G,01-030,01XXXX,39630.0
2025-01-31,FAC-G,02-001,02XXXX,409888.0
2025-01-31,FAC-G,02-003,02XXXX,281870.0
2025-01-31,FAC-G,02-004,02XXXX,443362.0
2025-01-31,FAC-G,02-007,02XXXX,230210.0
2025-01-31,FAC-G,02-009,02XXXX,26434.0
2025-01-31,FAC-G,02-011,02XXXX,377973.0
2025-01-31,FAC-G,02-012,02XXXX,220523.0
2025-01-31,FAC-G,02-013,02XXXX,368441.0
2025-01-31,FAC-G,02-014,02XXXX,333290.0
2025-01-31,FAC-G,02-015,02XXXX,45977.0
2025-01-31,FAC-G,02-016,02XXXX,41654.0
2025-01-31,FAC-G,02-017,02XXXX,36085.0
2025-01-31,FAC-G,02-019,02XXXX,247960.0
2025-01-31,FAC-G,02-020,02XXXX,285814.0
2025-01-31,FAC-G,02-021,02XXXX,199879.0
2025-01-31,FAC-G,02-022,02XXXX,260699.0
2025-01-31,FAC-G,02-023,02XXXX,421709.0
2025-01-31,FAC-G,02-024,02XXXX,293434.0
2025-01-31,FAC-G,02-025,02XXXX,152037.0
2025-01-31,FAC-G,03-002,03XXXX,319864.0
2025-01-31,FAC-G,03-003,03XXXX,32804.0
2025-01-31,FAC-G,03-005,03XXXX,488782.0
2025-01-31,FAC-G,03-007,03XXXX,154146.0
2025-01-31,FAC-G,03-008,03XXXX,323475.0
2025-01-31,FAC-G,03-009,03XXXX,54702.0
2025-01-31,FAC-G,03-010,03XXXX,480331.0
2025-01-31,FAC-G,03-012,03XXXX,398909.0
2025-01-31,FAC-G,03-015,03XXXX,211492.0
2025-01-31,FAC-G,04-001,04XXXX,95868.0
2025-01-31,FAC-G,04-004,04XXXX,142311.0
2025-01-31,FAC-G,04-006,04XXXX,68502.0
2025-01-31,FAC-G,04-007,04XXXX,404197.0
2025-01-31,FAC-G,04-011,04XXXX,145100.0
2025-01-31,FAC-G,04-013,04XXXX,36461.0
2025-01-31,FAC-G,04-014,04XXXX,475654.0
2025-01-31,FAC-G,04-016,04XXXX,197350.0
2025-01-31,FAC-G,04-017,04XXXX,156686.0
2025-01-31,FAC-G,04-018,04XXXX,133642.0
2025-01-31,FAC-G,04-019,04XXXX,437183.0
2025-01-31,FAC-G,04-020,04XXXX,279685.0
2025-01-31,FAC-G,04-022,04XXXX,485779.0
2025-01-31,FAC-G,04-023,04XXXX,433712.0
2025-01-31,FAC-G,04-025,04XXXX,433547.0
2025-01-31,FAC-G,04-026,04XXXX,185468.0
2025-01-31,FAC-G,04-027,04XXXX,421232.0
2025-01-31,FAC-G,04-028,04XXXX,176834.0
2025-01-31,FAC-G,04-029,04XXXX,231443.0
2025-01-31,FAC-G,04-030,04XXXX,113486.0
2025-01-31,FAC-G,04-031,04XXXX,458146.0
2025-01-31,FAC-G,04-033,04XXXX,277664.0
2025-01-31,FAC-G,04-034,04XXXX,365560.0
2025-01-31,FAC-G,04-035,04XXXX,281408.0
2025-01-31,FAC-G,04-037,04XXXX,464525.0
2025-01-31,FAC-G,04-038,04XXXX,220563.0
2025-01-31,FAC-G,04-039,04XXXX,247755.0
2025-01-31,FAC-G,04-040,04XXXX,192112.0
2025-01-31,FAC-G,04-044,04XXXX,171788.0
2025-01-31,FAC-G,04-045,04XXXX,463695.0
2025-01-31,FAC-G,05-001,05XXXX,230076.0
2025-01-31,FAC-G,05-003,05XXXX,332281.0
2025-01-31,FAC-G,05-004,05XXXX,71405.0
2025-01-31,FAC-G,05-005,05XXXX,300623.0
2025-01-31,FAC-G,05-006,05XXXX,482681.0
2025-01-31,FAC-G,05-007,05XXXX,71139.0
2025-01-31,FAC-G,05-008,05XXXX,337492.0
2025-01-31,FAC-G,05-009,05XXXX,367167.0
2025-01-31,FAC-G,05-010,05XXXX,11044.0
2025-01-31,FAC-G,05-011,05XXXX,384265.0
2025-01-31,FAC-G,05-012,05XXXX,66254.0
2025-01-31,FAC-G,05-013,05XXXX,135683.0
2025-01-31,FAC-G,05-014,05XXXX,78415.0
2025-01-31,FAC-G,05-015,05XXXX,312754.0
2025-01-31,FAC-G,05-016,05XXXX,265077.0
2025-01-31,FAC-G,05-017,05XXXX,40867.0
2025-01-31,FAC-G,05-018,05XXXX,248439.0
2025-01-31,FAC-G,05-019,05XXXX,87875.0
2025-01-31,FAC-G,05-020,05XXXX,386468.0
2025-01-31,FAC-G,06-001,06XXXX,226487.0
2025-01-31,FAC-G,06-002,06XXXX,115975.0
2025-01-31,FAC-G,06-003,06XXXX,289862.0
2025-01-31,FAC-G,06-004,06XXXX,187312.0
2025-01-31,FAC-G,06-005,06XXXX,378877.0
2025-01-31,FAC-G,06-006,06XXXX,461870.0
2025-01-31,FAC-G,06-007,06XXXX,413060.0
2025-01-31,FAC-G,06-008,06XXXX,325412.0
2025-01-31,FAC-G,06-009,06XXXX,302244.0
2025-01-31,FAC-G,06-011,06XXXX,404225.0
2025-01-31,FAC-G,06-012,06XXXX,123382.0
2025-01-31,FAC-G,06-013,06XXXX,48323.0
2025-01-31,FAC-G,06-014,06XXXX,282642.0
2025-01-31,FAC-G,06-016,06XXXX,398720.0
2025-01-31,FAC-G,06-017,06XXXX,218748.0
2025-01-31,FAC-G,06-018,06XXXX,41198.0
2025-01-31,FAC-G,07-001,07PROU,274215.0
2025-01-31,FAC-G,07-002,07PROU,166290.0
