PR_RESPON,PR_DONVI,P_ORGANIZATION_CODE,PR_FROMDATE,PR_TODATE,PR_TYPE,P_USER,COMPANY_NAME,TEN_DV,P_FROMDATE,P_TODATE,MAY,TEN_MAY,KHO,ITEM_NO,ITEM_NAME,LOT_NUMBER,UOM,DON_GIA,QTY,AMOUNT,REASON,COMMENTS,TRX_DATE,KHUVUC,SO_CTG
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,64965217.98,XVT-Xuất vật tư sản xuất,,29/02/2024,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,83844843.05,XVT-Xuất vật tư sản xuất,,29/02/2024,20101-Khu vực tiện ích,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,61558587.97,XVT-Xuất vật tư sản xuất,,29/02/2024,30101-Khu vực văn phòng,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,86291781.23,XVT-Xuất vật tư sản xuất,,29/02/2024,40101-Khu vực bảo trì,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,90346980.06,XVT-Xuất vật tư sản xuất,,29/02/2024,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,15883287.52,XVT-Xuất vật tư sản xuất,,29/02/2024,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,9071723.4,XVT-Xuất vật tư sản xuất,,29/02/2024,70101-Khu vực lò hơi,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,144533491.32,XVT-Xuất vật tư sản xuất,,29/02/2024,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,63919049.33,XVT-Xuất vật tư sản xuất,,29/02/2024,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,72424419.42,XVT-Xuất vật tư sản xuất,,29/02/2024,10201-Khu vực đóng gói,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,136677030.64,XVT-Xuất vật tư sản xuất,,29/02/2024,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,161929093.44,XVT-Xuất vật tư sản xuất,,29/02/2024,20101-Khu vực tiện ích,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,29076043.57,XVT-Xuất vật tư sản xuất,,29/02/2024,30101-Khu vực văn phòng,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,16778103.03,XVT-Xuất vật tư sản xuất,,29/02/2024,40101-Khu vực bảo trì,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,19720580.49,XVT-Xuất vật tư sản xuất,,29/02/2024,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,14490238.18,XVT-Xuất vật tư sản xuất,,29/02/2024,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,109271081.93,XVT-Xuất vật tư sản xuất,,29/02/2024,70101-Khu vực lò hơi,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,115041962.28,XVT-Xuất vật tư sản xuất,,29/02/2024,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,23440268.23,XVT-Xuất vật tư sản xuất,,29/02/2024,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,107090182.84,XVT-Xuất vật tư sản xuất,,29/02/2024,10201-Khu vực đóng gói,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,121744504.67,XVT-Xuất vật tư sản xuất,,29/02/2024,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,41453838.12,XVT-Xuất vật tư sản xuất,,29/02/2024,20101-Khu vực tiện ích,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,124318079.75,XVT-Xuất vật tư sản xuất,,29/02/2024,30101-Khu vực văn phòng,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,144727132.25,XVT-Xuất vật tư sản xuất,,29/02/2024,40101-Khu vực bảo trì,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,63830373.87,XVT-Xuất vật tư sản xuất,,29/02/2024,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,61448606.86,XVT-Xuất vật tư sản xuất,,29/02/2024,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,126711909.25,XVT-Xuất vật tư sản xuất,,29/02/2024,70101-Khu vực lò hơi,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,122572225.41,XVT-Xuất vật tư sản xuất,,29/02/2024,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,22362597.71,XVT-Xuất vật tư sản xuất,,29/02/2024,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,85926318.51,XVT-Xuất vật tư sản xuất,,29/02/2024,10201-Khu vực đóng gói,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,57507013.73,XVT-Xuất vật tư sản xuất,,29/02/2024,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,52418847.78,XVT-Xuất vật tư sản xuất,,29/02/2024,20101-Khu vực tiện ích,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,119570503.67,XVT-Xuất vật tư sản xuất,,29/02/2024,30101-Khu vực văn phòng,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,58226995.59,XVT-Xuất vật tư sản xuất,,29/02/2024,40101-Khu vực bảo trì,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,145984953.42,XVT-Xuất vật tư sản xuất,,29/02/2024,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,95122093.41,XVT-Xuất vật tư sản xuất,,29/02/2024,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,45073231.78,XVT-Xuất vật tư sản xuất,,29/02/2024,70101-Khu vực lò hơi,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,110276841.93,XVT-Xuất vật tư sản xuất,,29/02/2024,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,130186009.44,XVT-Xuất vật tư sản xuất,,29/02/2024,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,18194378.15,XVT-Xuất vật tư sản xuất,,29/02/2024,10201-Khu vực đóng gói,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,13544324.24,XVT-Xuất vật tư sản xuất,,29/02/2024,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,77049949.14,XVT-Xuất vật tư sản xuất,,29/02/2024,20101-Khu vực tiện ích,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,49462880.77,XVT-Xuất vật tư sản xuất,,29/02/2024,30101-Khu vực văn phòng,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,27752692.11,XVT-Xuất vật tư sản xuất,,29/02/2024,40101-Khu vực bảo trì,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,83316500.44,XVT-Xuất vật tư sản xuất,,29/02/2024,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,18232215.51,XVT-Xuất vật tư sản xuất,,29/02/2024,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,17052174.5,XVT-Xuất vật tư sản xuất,,29/02/2024,70101-Khu vực lò hơi,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,93915537.23,XVT-Xuất vật tư sản xuất,,29/02/2024,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-J Factory J,,,,,,,,,,,,19827342.35,XVT-Xuất vật tư sản xuất,,29/02/2024,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-J Factory J,,,,,,,,,,,,56969181.91,XVT-Xuất vật tư sản xuất,,29/02/2024,10201-Khu vực đóng gói,
,,,,,,,,FAC-J Factory J,,,,,,,,,,,,139340080.2,XVT-Xuất vật tư sản xuất,,29/02/2024,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-J Factory J,,,,,,,,,,,,159217877.0,XVT-Xuất vật tư sản xuất,,29/02/2024,20101-Khu vực tiện ích,
,,,,,,,,FAC-J Factory J,,,,,,,,,,,,52115925.6,XVT-Xuất vật tư sản xuất,,29/02/2024,30101-Khu vực văn phòng,
,,,,,,,,FAC-J Factory J,,,,,,,,,,,,119748316.88,XVT-Xuất vật tư sản xuất,,29/02/2024,40101-Khu vực bảo trì,
,,,,,,,,FAC-J Factory J,,,,,,,,,,,,74620447.52,XVT-Xuất vật tư sản xuất,,29/02/2024,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-J Factory J,,,,,,,,,,,,21076899.55,XVT-Xuất vật tư sản xuất,,29/02/2024,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-J Factory J,,,,,,,,,,,,6583791.46,XVT-Xuất vật tư sản xuất,,29/02/2024,70101-Khu vực lò hơi,
,,,,,,,,FAC-J Factory J,,,,,,,,,,,,11658613.55,XVT-Xuất vật tư sản xuất,,29/02/2024,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-K Factory K,,,,,,,,,,,,23027942.75,XVT-Xuất vật tư sản xuất,,29/02/2024,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-K Factory K,,,,,,,,,,,,116007123.19,XVT-Xuất vật tư sản xuất,,29/02/2024,10201-Khu vực đóng gói,
,,,,,,,,FAC-K Factory K,,,,,,,,,,,,139090095.34,XVT-Xuất vật tư sản xuất,,29/02/2024,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-K Factory K,,,,,,,,,,,,51562276.53,XVT-Xuất vật tư sản xuất,,29/02/2024,20101-Khu vực tiện ích,
,,,,,,,,FAC-K Factory K,,,,,,,,,,,,42621726.89,XVT-Xuất vật tư sản xuất,,29/02/2024,30101-Khu vực văn phòng,
,,,,,,,,FAC-K Factory K,,,,,,,,,,,,7715651.24,XVT-Xuất vật tư sản xuất,,29/02/2024,40101-Khu vực bảo trì,
,,,,,,,,FAC-K Factory K,,,,,,,,,,,,12579255.96,XVT-Xuất vật tư sản xuất,,29/02/2024,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-K Factory K,,,,,,,,,,,,93572114.04,XVT-Xuất vật tư sản xuất,,29/02/2024,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-K Factory K,,,,,,,,,,,,15954163.67,XVT-Xuất vật tư sản xuất,,29/02/2024,70101-Khu vực lò hơi,
,,,,,,,,FAC-K Factory K,,,,,,,,,,,,146557427.18,XVT-Xuất vật tư sản xuất,,29/02/2024,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-L Factory L,,,,,,,,,,,,101915797.75,XVT-Xuất vật tư sản xuất,,29/02/2024,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-L Factory L,,,,,,,,,,,,73621938.28,XVT-Xuất vật tư sản xuất,,29/02/2024,10201-Khu vực đóng gói,
,,,,,,,,FAC-L Factory L,,,,,,,,,,,,100523815.2,XVT-Xuất vật tư sản xuất,,29/02/2024,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-L Factory L,,,,,,,,,,,,10828152.22,XVT-Xuất vật tư sản xuất,,29/02/2024,20101-Khu vực tiện ích,
,,,,,,,,FAC-L Factory L,,,,,,,,,,,,159529697.29,XVT-Xuất vật tư sản xuất,,29/02/2024,30101-Khu vực văn phòng,
,,,,,,,,FAC-L Factory L,,,,,,,,,,,,73631584.53,XVT-Xuất vật tư sản xuất,,29/02/2024,40101-Khu vực bảo trì,
,,,,,,,,FAC-L Factory L,,,,,,,,,,,,40989297.78,XVT-Xuất vật tư sản xuất,,29/02/2024,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-L Factory L,,,,,,,,,,,,69058282.36,XVT-Xuất vật tư sản xuất,,29/02/2024,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-L Factory L,,,,,,,,,,,,78275825.62,XVT-Xuất vật tư sản xuất,,29/02/2024,70101-Khu vực lò hơi,
,,,,,,,,FAC-L Factory L,,,,,,,,,,,,167625176.51,XVT-Xuất vật tư sản xuất,,29/02/2024,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-M Factory M,,,,,,,,,,,,107383840.98,XVT-Xuất vật tư sản xuất,,29/02/2024,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-M Factory M,,,,,,,,,,,,54577274.65,XVT-Xuất vật tư sản xuất,,29/02/2024,10201-Khu vực đóng gói,
,,,,,,,,FAC-M Factory M,,,,,,,,,,,,93730719.03,XVT-Xuất vật tư sản xuất,,29/02/2024,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-M Factory M,,,,,,,,,,,,150348893.12,XVT-Xuất vật tư sản xuất,,29/02/2024,20101-Khu vực tiện ích,
,,,,,,,,FAC-M Factory M,,,,,,,,,,,,152385460.76,XVT-Xuất vật tư sản xuất,,29/02/2024,30101-Khu vực văn phòng,
,,,,,,,,FAC-M Factory M,,,,,,,,,,,,91641001.03,XVT-Xuất vật tư sản xuất,,29/02/2024,40101-Khu vực bảo trì,
,,,,,,,,FAC-M Factory M,,,,,,,,,,,,155647288.34,XVT-Xuất vật tư sản xuất,,29/02/2024,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-M Factory M,,,,,,,,,,,,9914615.71,XVT-Xuất vật tư sản xuất,,29/02/2024,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-M Factory M,,,,,,,,,,,,65138688.13,XVT-Xuất vật tư sản xuất,,29/02/2024,70101-Khu vực lò hơi,
,,,,,,,,FAC-M Factory M,,,,,,,,,,,,132617289.04,XVT-Xuất vật tư sản xuất,,29/02/2024,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-A Factory A,,,,,,,,,,,,87891951.59,XVT-Xuất vật tư sản xuất,,31/03/2024,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-A Factory A,,,,,,,,,,,,160585200.08,XVT-Xuất vật tư sản xuất,,31/03/2024,10201-Khu vực đóng gói,
,,,,,,,,FAC-A Factory A,,,,,,,,,,,,125369026.03,XVT-Xuất vật tư sản xuất,,31/03/2024,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-A Factory A,,,,,,,,,,,,60720148.74,XVT-Xuất vật tư sản xuất,,31/03/2024,20101-Khu vực tiện ích,
,,,,,,,,FAC-A Factory A,,,,,,,,,,,,14615951.7,XVT-Xuất vật tư sản xuất,,31/03/2024,30101-Khu vực văn phòng,
,,,,,,,,FAC-A Factory A,,,,,,,,,,,,141290836.37,XVT-Xuất vật tư sản xuất,,31/03/2024,40101-Khu vực bảo trì,
,,,,,,,,FAC-A Factory A,,,,,,,,,,,,151998658.6,XVT-Xuất vật tư sản xuất,,31/03/2024,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-A Factory A,,,,,,,,,,,,132048161.13,XVT-Xuất vật tư sản xuất,,31/03/2024,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-A Factory A,,,,,,,,,,,,118481965.17,XVT-Xuất vật tư sản xuất,,31/03/2024,70101-Khu vực lò hơi,
,,,,,,,,FAC-A Factory A,,,,,,,,,,,,62504656.54,XVT-Xuất vật tư sản xuất,,31/03/2024,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,147903037.73,XVT-Xuất vật tư sản xuất,,31/03/2024,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,40118486.31,XVT-Xuất vật tư sản xuất,,31/03/2024,10201-Khu vực đóng gói,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,90602036.06,XVT-Xuất vật tư sản xuất,,31/03/2024,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,22570740.26,XVT-Xuất vật tư sản xuất,,31/03/2024,20101-Khu vực tiện ích,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,87016581.22,XVT-Xuất vật tư sản xuất,,31/03/2024,30101-Khu vực văn phòng,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,88920830.27,XVT-Xuất vật tư sản xuất,,31/03/2024,40101-Khu vực bảo trì,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,86580894.2,XVT-Xuất vật tư sản xuất,,31/03/2024,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,128289370.64,XVT-Xuất vật tư sản xuất,,31/03/2024,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,20978344.21,XVT-Xuất vật tư sản xuất,,31/03/2024,70101-Khu vực lò hơi,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,118627351.16,XVT-Xuất vật tư sản xuất,,31/03/2024,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,97869831.11,XVT-Xuất vật tư sản xuất,,31/03/2024,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,21165882.64,XVT-Xuất vật tư sản xuất,,31/03/2024,10201-Khu vực đóng gói,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,57341367.53,XVT-Xuất vật tư sản xuất,,31/03/2024,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,60714757.53,XVT-Xuất vật tư sản xuất,,31/03/2024,20101-Khu vực tiện ích,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,129907144.36,XVT-Xuất vật tư sản xuất,,31/03/2024,30101-Khu vực văn phòng,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,86296023.47,XVT-Xuất vật tư sản xuất,,31/03/2024,40101-Khu vực bảo trì,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,64787781.58,XVT-Xuất vật tư sản xuất,,31/03/2024,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,147579805.54,XVT-Xuất vật tư sản xuất,,31/03/2024,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,29694714.29,XVT-Xuất vật tư sản xuất,,31/03/2024,70101-Khu vực lò hơi,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,70818952.5,XVT-Xuất vật tư sản xuất,,31/03/2024,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,81882138.71,XVT-Xuất vật tư sản xuất,,31/03/2024,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,72503088.64,XVT-Xuất vật tư sản xuất,,31/03/2024,10201-Khu vực đóng gói,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,89293590.87,XVT-Xuất vật tư sản xuất,,31/03/2024,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,14218784.91,XVT-Xuất vật tư sản xuất,,31/03/2024,20101-Khu vực tiện ích,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,21105600.78,XVT-Xuất vật tư sản xuất,,31/03/2024,30101-Khu vực văn phòng,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,26191992.2,XVT-Xuất vật tư sản xuất,,31/03/2024,40101-Khu vực bảo trì,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,29920066.1,XVT-Xuất vật tư sản xuất,,31/03/2024,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,133979497.78,XVT-Xuất vật tư sản xuất,,31/03/2024,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,91788926.74,XVT-Xuất vật tư sản xuất,,31/03/2024,70101-Khu vực lò hơi,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,28352772.99,XVT-Xuất vật tư sản xuất,,31/03/2024,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,27536401.96,XVT-Xuất vật tư sản xuất,,31/03/2024,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,26882601.6,XVT-Xuất vật tư sản xuất,,31/03/2024,10201-Khu vực đóng gói,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,22227549.76,XVT-Xuất vật tư sản xuất,,31/03/2024,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,33496545.82,XVT-Xuất vật tư sản xuất,,31/03/2024,20101-Khu vực tiện ích,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,82450486.47,XVT-Xuất vật tư sản xuất,,31/03/2024,30101-Khu vực văn phòng,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,11661391.04,XVT-Xuất vật tư sản xuất,,31/03/2024,40101-Khu vực bảo trì,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,83994500.52,XVT-Xuất vật tư sản xuất,,31/03/2024,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,148293642.36,XVT-Xuất vật tư sản xuất,,31/03/2024,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,12928808.83,XVT-Xuất vật tư sản xuất,,31/03/2024,70101-Khu vực lò hơi,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,130977981.79,XVT-Xuất vật tư sản xuất,,31/03/2024,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,28986616.37,XVT-Xuất vật tư sản xuất,,31/03/2024,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,58445818.99,XVT-Xuất vật tư sản xuất,,31/03/2024,10201-Khu vực đóng gói,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,90924864.93,XVT-Xuất vật tư sản xuất,,31/03/2024,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,77417919.9,XVT-Xuất vật tư sản xuất,,31/03/2024,20101-Khu vực tiện ích,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,9552678.68,XVT-Xuất vật tư sản xuất,,31/03/2024,30101-Khu vực văn phòng,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,121292047.79,XVT-Xuất vật tư sản xuất,,31/03/2024,40101-Khu vực bảo trì,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,79956180.29,XVT-Xuất vật tư sản xuất,,31/03/2024,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,20215897.57,XVT-Xuất vật tư sản xuất,,31/03/2024,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,75876546.84,XVT-Xuất vật tư sản xuất,,31/03/2024,70101-Khu vực lò hơi,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,42418936.97,XVT-Xuất vật tư sản xuất,,31/03/2024,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,7488100.26,XVT-Xuất vật tư sản xuất,,31/03/2024,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,33814529.71,XVT-Xuất vật tư sản xuất,,31/03/2024,10201-Khu vực đóng gói,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,24985811.55,XVT-Xuất vật tư sản xuất,,31/03/2024,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,95964208.89,XVT-Xuất vật tư sản xuất,,31/03/2024,20101-Khu vực tiện ích,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,119374015.22,XVT-Xuất vật tư sản xuất,,31/03/2024,30101-Khu vực văn phòng,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,17799402.63,XVT-Xuất vật tư sản xuất,,31/03/2024,40101-Khu vực bảo trì,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,96725599.26,XVT-Xuất vật tư sản xuất,,31/03/2024,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,60039009.15,XVT-Xuất vật tư sản xuất,,31/03/2024,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,44251983.16,XVT-Xuất vật tư sản xuất,,31/03/2024,70101-Khu vực lò hơi,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,100752853.79,XVT-Xuất vật tư sản xuất,,31/03/2024,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,64900020.32,XVT-Xuất vật tư sản xuất,,31/03/2024,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,85518798.41,XVT-Xuất vật tư sản xuất,,31/03/2024,10201-Khu vực đóng gói,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,17700768.04,XVT-Xuất vật tư sản xuất,,31/03/2024,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,36524468.0,XVT-Xuất vật tư sản xuất,,31/03/2024,20101-Khu vực tiện ích,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,29985765.51,XVT-Xuất vật tư sản xuất,,31/03/2024,30101-Khu vực văn phòng,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,33726625.65,XVT-Xuất vật tư sản xuất,,31/03/2024,40101-Khu vực bảo trì,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,16756209.07,XVT-Xuất vật tư sản xuất,,31/03/2024,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,73842657.28,XVT-Xuất vật tư sản xuất,,31/03/2024,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,20594603.84,XVT-Xuất vật tư sản xuất,,31/03/2024,70101-Khu vực lò hơi,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,161535626.81,XVT-Xuất vật tư sản xuất,,31/03/2024,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,114507533.05,XVT-Xuất vật tư sản xuất,,31/03/2024,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,31285292.94,XVT-Xuất vật tư sản xuất,,31/03/2024,10201-Khu vực đóng gói,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,142139464.8,XVT-Xuất vật tư sản xuất,,31/03/2024,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,82082955.34,XVT-Xuất vật tư sản xuất,,31/03/2024,20101-Khu vực tiện ích,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,105631474.3,XVT-Xuất vật tư sản xuất,,31/03/2024,30101-Khu vực văn phòng,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,50771785.5,XVT-Xuất vật tư sản xuất,,31/03/2024,40101-Khu vực bảo trì,
