PR_RESPON,PR_DONVI,P_ORGANIZATION_CODE,PR_FROMDATE,PR_TODATE,PR_TYPE,P_USER,COMPANY_NAME,TEN_DV,P_FROMDATE,P_TODATE,MAY,TEN_MAY,KHO,ITEM_NO,ITEM_NAME,LOT_NUMBER,UOM,DON_GIA,QTY,AMOUNT,REASON,COMMENTS,TRX_DATE,KHUVUC,SO_CTG
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,34560564.2,XVT-Xuất vật tư sản xuất,,28/02/2025,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,78301898.14,XVT-Xuất vật tư sản xuất,,28/02/2025,20101-Khu vực tiện ích,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,119587148.8,XVT-Xuất vật tư sản xuất,,28/02/2025,30101-Khu vực văn phòng,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,8848451.71,XVT-Xuất vật tư sản xuất,,28/02/2025,40101-Khu vực bảo trì,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,103950414.04,XVT-Xuất vật tư sản xuất,,28/02/2025,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,144928450.96,XVT-Xuất vật tư sản xuất,,28/02/2025,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,153183881.73,XVT-Xuất vật tư sản xuất,,28/02/2025,70101-Khu vực lò hơi,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,77279835.89,XVT-Xuất vật tư sản xuất,,28/02/2025,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,29273508.71,XVT-Xuất vật tư sản xuất,,28/02/2025,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,53419329.28,XVT-Xuất vật tư sản xuất,,28/02/2025,10201-Khu vực đóng gói,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,96660029.4,XVT-Xuất vật tư sản xuất,,28/02/2025,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,51318879.85,XVT-Xuất vật tư sản xuất,,28/02/2025,20101-Khu vực tiện ích,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,9851085.03,XVT-Xuất vật tư sản xuất,,28/02/2025,30101-Khu vực văn phòng,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,18706061.66,XVT-Xuất vật tư sản xuất,,28/02/2025,40101-Khu vực bảo trì,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,155389126.59,XVT-Xuất vật tư sản xuất,,28/02/2025,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,96442383.55,XVT-Xuất vật tư sản xuất,,28/02/2025,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,152468156.5,XVT-Xuất vật tư sản xuất,,28/02/2025,70101-Khu vực lò hơi,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,37697051.7,XVT-Xuất vật tư sản xuất,,28/02/2025,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,53309847.12,XVT-Xuất vật tư sản xuất,,28/02/2025,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,134932490.42,XVT-Xuất vật tư sản xuất,,28/02/2025,10201-Khu vực đóng gói,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,147093376.64,XVT-Xuất vật tư sản xuất,,28/02/2025,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,151836743.11,XVT-Xuất vật tư sản xuất,,28/02/2025,20101-Khu vực tiện ích,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,116638288.94,XVT-Xuất vật tư sản xuất,,28/02/2025,30101-Khu vực văn phòng,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,48983633.7,XVT-Xuất vật tư sản xuất,,28/02/2025,40101-Khu vực bảo trì,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,168366032.42,XVT-Xuất vật tư sản xuất,,28/02/2025,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,152794551.55,XVT-Xuất vật tư sản xuất,,28/02/2025,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,17582128.17,XVT-Xuất vật tư sản xuất,,28/02/2025,70101-Khu vực lò hơi,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,14671223.84,XVT-Xuất vật tư sản xuất,,28/02/2025,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,39798641.85,XVT-Xuất vật tư sản xuất,,28/02/2025,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,40615497.74,XVT-Xuất vật tư sản xuất,,28/02/2025,10201-Khu vực đóng gói,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,27496580.54,XVT-Xuất vật tư sản xuất,,28/02/2025,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,165333656.96,XVT-Xuất vật tư sản xuất,,28/02/2025,20101-Khu vực tiện ích,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,149833152.91,XVT-Xuất vật tư sản xuất,,28/02/2025,30101-Khu vực văn phòng,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,51894056.13,XVT-Xuất vật tư sản xuất,,28/02/2025,40101-Khu vực bảo trì,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,51616669.55,XVT-Xuất vật tư sản xuất,,28/02/2025,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,36133079.4,XVT-Xuất vật tư sản xuất,,28/02/2025,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,42373852.37,XVT-Xuất vật tư sản xuất,,28/02/2025,70101-Khu vực lò hơi,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,93710354.08,XVT-Xuất vật tư sản xuất,,28/02/2025,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,40757626.58,XVT-Xuất vật tư sản xuất,,28/02/2025,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,26315074.23,XVT-Xuất vật tư sản xuất,,28/02/2025,10201-Khu vực đóng gói,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,122722691.3,XVT-Xuất vật tư sản xuất,,28/02/2025,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,17763899.57,XVT-Xuất vật tư sản xuất,,28/02/2025,20101-Khu vực tiện ích,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,52269099.21,XVT-Xuất vật tư sản xuất,,28/02/2025,30101-Khu vực văn phòng,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,113736149.83,XVT-Xuất vật tư sản xuất,,28/02/2025,40101-Khu vực bảo trì,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,93816223.15,XVT-Xuất vật tư sản xuất,,28/02/2025,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,28197301.84,XVT-Xuất vật tư sản xuất,,28/02/2025,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,46740539.58,XVT-Xuất vật tư sản xuất,,28/02/2025,70101-Khu vực lò hơi,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,17560431.7,XVT-Xuất vật tư sản xuất,,28/02/2025,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-J Factory J,,,,,,,,,,,,56929414.99,XVT-Xuất vật tư sản xuất,,28/02/2025,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-J Factory J,,,,,,,,,,,,13584992.8,XVT-Xuất vật tư sản xuất,,28/02/2025,10201-Khu vực đóng gói,
,,,,,,,,FAC-J Factory J,,,,,,,,,,,,80111938.57,XVT-Xuất vật tư sản xuất,,28/02/2025,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-J Factory J,,,,,,,,,,,,97334720.16,XVT-Xuất vật tư sản xuất,,28/02/2025,20101-Khu vực tiện ích,
,,,,,,,,FAC-J Factory J,,,,,,,,,,,,136981432.17,XVT-Xuất vật tư sản xuất,,28/02/2025,30101-Khu vực văn phòng,
,,,,,,,,FAC-J Factory J,,,,,,,,,,,,53642533.65,XVT-Xuất vật tư sản xuất,,28/02/2025,40101-Khu vực bảo trì,
,,,,,,,,FAC-J Factory J,,,,,,,,,,,,152708528.18,XVT-Xuất vật tư sản xuất,,28/02/2025,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-J Factory J,,,,,,,,,,,,135254745.87,XVT-Xuất vật tư sản xuất,,28/02/2025,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-J Factory J,,,,,,,,,,,,34852838.12,XVT-Xuất vật tư sản xuất,,28/02/2025,70101-Khu vực lò hơi,
,,,,,,,,FAC-J Factory J,,,,,,,,,,,,117901488.51,XVT-Xuất vật tư sản xuất,,28/02/2025,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-K Factory K,,,,,,,,,,,,86811503.23,XVT-Xuất vật tư sản xuất,,28/02/2025,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-K Factory K,,,,,,,,,,,,66779574.99,XVT-Xuất vật tư sản xuất,,28/02/2025,10201-Khu vực đóng gói,
,,,,,,,,FAC-K Factory K,,,,,,,,,,,,63723930.18,XVT-Xuất vật tư sản xuất,,28/02/2025,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-K Factory K,,,,,,,,,,,,80225415.24,XVT-Xuất vật tư sản xuất,,28/02/2025,20101-Khu vực tiện ích,
,,,,,,,,FAC-K Factory K,,,,,,,,,,,,22208518.3,XVT-Xuất vật tư sản xuất,,28/02/2025,30101-Khu vực văn phòng,
,,,,,,,,FAC-K Factory K,,,,,,,,,,,,135494135.01,XVT-Xuất vật tư sản xuất,,28/02/2025,40101-Khu vực bảo trì,
,,,,,,,,FAC-K Factory K,,,,,,,,,,,,93868103.53,XVT-Xuất vật tư sản xuất,,28/02/2025,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-K Factory K,,,,,,,,,,,,83260322.56,XVT-Xuất vật tư sản xuất,,28/02/2025,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-K Factory K,,,,,,,,,,,,40876875.58,XVT-Xuất vật tư sản xuất,,28/02/2025,70101-Khu vực lò hơi,
,,,,,,,,FAC-K Factory K,,,,,,,,,,,,64916187.96,XVT-Xuất vật tư sản xuất,,28/02/2025,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-L Factory L,,,,,,,,,,,,27320103.06,XVT-Xuất vật tư sản xuất,,28/02/2025,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-L Factory L,,,,,,,,,,,,31235602.56,XVT-Xuất vật tư sản xuất,,28/02/2025,10201-Khu vực đóng gói,
,,,,,,,,FAC-L Factory L,,,,,,,,,,,,34880722.36,XVT-Xuất vật tư sản xuất,,28/02/2025,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-L Factory L,,,,,,,,,,,,122545082.49,XVT-Xuất vật tư sản xuất,,28/02/2025,20101-Khu vực tiện ích,
,,,,,,,,FAC-L Factory L,,,,,,,,,,,,167044416.69,XVT-Xuất vật tư sản xuất,,28/02/2025,30101-Khu vực văn phòng,
,,,,,,,,FAC-L Factory L,,,,,,,,,,,,82347203.67,XVT-Xuất vật tư sản xuất,,28/02/2025,40101-Khu vực bảo trì,
,,,,,,,,FAC-L Factory L,,,,,,,,,,,,67837350.39,XVT-Xuất vật tư sản xuất,,28/02/2025,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-L Factory L,,,,,,,,,,,,53604703.45,XVT-Xuất vật tư sản xuất,,28/02/2025,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-L Factory L,,,,,,,,,,,,99340888.45,XVT-Xuất vật tư sản xuất,,28/02/2025,70101-Khu vực lò hơi,
,,,,,,,,FAC-L Factory L,,,,,,,,,,,,114107558.25,XVT-Xuất vật tư sản xuất,,28/02/2025,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-M Factory M,,,,,,,,,,,,98649715.38,XVT-Xuất vật tư sản xuất,,28/02/2025,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-M Factory M,,,,,,,,,,,,42789494.82,XVT-Xuất vật tư sản xuất,,28/02/2025,10201-Khu vực đóng gói,
,,,,,,,,FAC-M Factory M,,,,,,,,,,,,40189373.1,XVT-Xuất vật tư sản xuất,,28/02/2025,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-M Factory M,,,,,,,,,,,,5944344.58,XVT-Xuất vật tư sản xuất,,28/02/2025,20101-Khu vực tiện ích,
,,,,,,,,FAC-M Factory M,,,,,,,,,,,,130732635.96,XVT-Xuất vật tư sản xuất,,28/02/2025,30101-Khu vực văn phòng,
,,,,,,,,FAC-M Factory M,,,,,,,,,,,,107006204.09,XVT-Xuất vật tư sản xuất,,28/02/2025,40101-Khu vực bảo trì,
,,,,,,,,FAC-M Factory M,,,,,,,,,,,,71680874.85,XVT-Xuất vật tư sản xuất,,28/02/2025,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-M Factory M,,,,,,,,,,,,19446225.14,XVT-Xuất vật tư sản xuất,,28/02/2025,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-M Factory M,,,,,,,,,,,,125365490.69,XVT-Xuất vật tư sản xuất,,28/02/2025,70101-Khu vực lò hơi,
,,,,,,,,FAC-M Factory M,,,,,,,,,,,,45270946.43,XVT-Xuất vật tư sản xuất,,28/02/2025,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-A Factory A,,,,,,,,,,,,46593797.36,XVT-Xuất vật tư sản xuất,,31/03/2025,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-A Factory A,,,,,,,,,,,,75739948.41,XVT-Xuất vật tư sản xuất,,31/03/2025,10201-Khu vực đóng gói,
,,,,,,,,FAC-A Factory A,,,,,,,,,,,,108500770.41,XVT-Xuất vật tư sản xuất,,31/03/2025,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-A Factory A,,,,,,,,,,,,77767638.65,XVT-Xuất vật tư sản xuất,,31/03/2025,20101-Khu vực tiện ích,
,,,,,,,,FAC-A Factory A,,,,,,,,,,,,110536345.18,XVT-Xuất vật tư sản xuất,,31/03/2025,30101-Khu vực văn phòng,
,,,,,,,,FAC-A Factory A,,,,,,,,,,,,118648265.82,XVT-Xuất vật tư sản xuất,,31/03/2025,40101-Khu vực bảo trì,
,,,,,,,,FAC-A Factory A,,,,,,,,,,,,118279592.67,XVT-Xuất vật tư sản xuất,,31/03/2025,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-A Factory A,,,,,,,,,,,,9011363.36,XVT-Xuất vật tư sản xuất,,31/03/2025,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-A Factory A,,,,,,,,,,,,57258836.88,XVT-Xuất vật tư sản xuất,,31/03/2025,70101-Khu vực lò hơi,
,,,,,,,,FAC-A Factory A,,,,,,,,,,,,111086503.53,XVT-Xuất vật tư sản xuất,,31/03/2025,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,82906988.77,XVT-Xuất vật tư sản xuất,,31/03/2025,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,11099675.96,XVT-Xuất vật tư sản xuất,,31/03/2025,10201-Khu vực đóng gói,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,87510429.63,XVT-Xuất vật tư sản xuất,,31/03/2025,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,119474781.72,XVT-Xuất vật tư sản xuất,,31/03/2025,20101-Khu vực tiện ích,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,8913546.22,XVT-Xuất vật tư sản xuất,,31/03/2025,30101-Khu vực văn phòng,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,35811495.19,XVT-Xuất vật tư sản xuất,,31/03/2025,40101-Khu vực bảo trì,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,102103619.68,XVT-Xuất vật tư sản xuất,,31/03/2025,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,91438266.04,XVT-Xuất vật tư sản xuất,,31/03/2025,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,30522481.42,XVT-Xuất vật tư sản xuất,,31/03/2025,70101-Khu vực lò hơi,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,123150140.42,XVT-Xuất vật tư sản xuất,,31/03/2025,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,106122219.41,XVT-Xuất vật tư sản xuất,,31/03/2025,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,113204829.25,XVT-Xuất vật tư sản xuất,,31/03/2025,10201-Khu vực đóng gói,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,110521986.76,XVT-Xuất vật tư sản xuất,,31/03/2025,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,141752932.0,XVT-Xuất vật tư sản xuất,,31/03/2025,20101-Khu vực tiện ích,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,13113162.09,XVT-Xuất vật tư sản xuất,,31/03/2025,30101-Khu vực văn phòng,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,132112359.55,XVT-Xuất vật tư sản xuất,,31/03/2025,40101-Khu vực bảo trì,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,113458831.03,XVT-Xuất vật tư sản xuất,,31/03/2025,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,49642552.02,XVT-Xuất vật tư sản xuất,,31/03/2025,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,159273712.54,XVT-Xuất vật tư sản xuất,,31/03/2025,70101-Khu vực lò hơi,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,136965616.93,XVT-Xuất vật tư sản xuất,,31/03/2025,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,103611726.55,XVT-Xuất vật tư sản xuất,,31/03/2025,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,59194218.99,XVT-Xuất vật tư sản xuất,,31/03/2025,10201-Khu vực đóng gói,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,166710927.63,XVT-Xuất vật tư sản xuất,,31/03/2025,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,109910354.94,XVT-Xuất vật tư sản xuất,,31/03/2025,20101-Khu vực tiện ích,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,54815951.94,XVT-Xuất vật tư sản xuất,,31/03/2025,30101-Khu vực văn phòng,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,7257581.47,XVT-Xuất vật tư sản xuất,,31/03/2025,40101-Khu vực bảo trì,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,116926908.15,XVT-Xuất vật tư sản xuất,,31/03/2025,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,147190363.97,XVT-Xuất vật tư sản xuất,,31/03/2025,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,49809226.39,XVT-Xuất vật tư sản xuất,,31/03/2025,70101-Khu vực lò hơi,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,67456920.78,XVT-Xuất vật tư sản xuất,,31/03/2025,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,63305062.71,XVT-Xuất vật tư sản xuất,,31/03/2025,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,133754469.29,XVT-Xuất vật tư sản xuất,,31/03/2025,10201-Khu vực đóng gói,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,69932446.42,XVT-Xuất vật tư sản xuất,,31/03/2025,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,12867498.39,XVT-Xuất vật tư sản xuất,,31/03/2025,20101-Khu vực tiện ích,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,30892841.29,XVT-Xuất vật tư sản xuất,,31/03/2025,30101-Khu vực văn phòng,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,32113628.74,XVT-Xuất vật tư sản xuất,,31/03/2025,40101-Khu vực bảo trì,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,73295649.55,XVT-Xuất vật tư sản xuất,,31/03/2025,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,42430871.02,XVT-Xuất vật tư sản xuất,,31/03/2025,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,114015769.12,XVT-Xuất vật tư sản xuất,,31/03/2025,70101-Khu vực lò hơi,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,122831112.91,XVT-Xuất vật tư sản xuất,,31/03/2025,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,156549742.47,XVT-Xuất vật tư sản xuất,,31/03/2025,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,104444305.17,XVT-Xuất vật tư sản xuất,,31/03/2025,10201-Khu vực đóng gói,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,5753939.26,XVT-Xuất vật tư sản xuất,,31/03/2025,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,103440315.23,XVT-Xuất vật tư sản xuất,,31/03/2025,20101-Khu vực tiện ích,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,74190748.14,XVT-Xuất vật tư sản xuất,,31/03/2025,30101-Khu vực văn phòng,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,158981140.55,XVT-Xuất vật tư sản xuất,,31/03/2025,40101-Khu vực bảo trì,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,56077899.01,XVT-Xuất vật tư sản xuất,,31/03/2025,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,42280306.32,XVT-Xuất vật tư sản xuất,,31/03/2025,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,31780090.89,XVT-Xuất vật tư sản xuất,,31/03/2025,70101-Khu vực lò hơi,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,77731576.39,XVT-Xuất vật tư sản xuất,,31/03/2025,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,25159887.17,XVT-Xuất vật tư sản xuất,,31/03/2025,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,80682566.76,XVT-Xuất vật tư sản xuất,,31/03/2025,10201-Khu vực đóng gói,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,75463479.62,XVT-Xuất vật tư sản xuất,,31/03/2025,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,94098113.64,XVT-Xuất vật tư sản xuất,,31/03/2025,20101-Khu vực tiện ích,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,26797697.13,XVT-Xuất vật tư sản xuất,,31/03/2025,30101-Khu vực văn phòng,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,99166602.46,XVT-Xuất vật tư sản xuất,,31/03/2025,40101-Khu vực bảo trì,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,61645026.92,XVT-Xuất vật tư sản xuất,,31/03/2025,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,119193942.55,XVT-Xuất vật tư sản xuất,,31/03/2025,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,132846847.68,XVT-Xuất vật tư sản xuất,,31/03/2025,70101-Khu vực lò hơi,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,117865877.32,XVT-Xuất vật tư sản xuất,,31/03/2025,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,62643282.86,XVT-Xuất vật tư sản xuất,,31/03/2025,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,7571555.12,XVT-Xuất vật tư sản xuất,,31/03/2025,10201-Khu vực đóng gói,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,112105377.73,XVT-Xuất vật tư sản xuất,,31/03/2025,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,92070798.64,XVT-Xuất vật tư sản xuất,,31/03/2025,20101-Khu vực tiện ích,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,26686013.91,XVT-Xuất vật tư sản xuất,,31/03/2025,30101-Khu vực văn phòng,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,33012039.52,XVT-Xuất vật tư sản xuất,,31/03/2025,40101-Khu vực bảo trì,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,102681653.53,XVT-Xuất vật tư sản xuất,,31/03/2025,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,10674691.37,XVT-Xuất vật tư sản xuất,,31/03/2025,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,76020988.23,XVT-Xuất vật tư sản xuất,,31/03/2025,70101-Khu vực lò hơi,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,32159459.15,XVT-Xuất vật tư sản xuất,,31/03/2025,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,56993894.37,XVT-Xuất vật tư sản xuất,,31/03/2025,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,148748278.19,XVT-Xuất vật tư sản xuất,,31/03/2025,10201-Khu vực đóng gói,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,51095840.93,XVT-Xuất vật tư sản xuất,,31/03/2025,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,67661836.41,XVT-Xuất vật tư sản xuất,,31/03/2025,20101-Khu vực tiện ích,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,11182808.48,XVT-Xuất vật tư sản xuất,,31/03/2025,30101-Khu vực văn phòng,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,109212687.77,XVT-Xuất vật tư sản xuất,,31/03/2025,40101-Khu vực bảo trì,
