START_DATE,END_DATE,LEDGER,COST_ORGANIZATION,ITEM_NUMBER,ITEM_DESCRIPTION,CALENDAR_CODE,PERIOD_CODE,COST_MTHD_CODE,SOURCE_DESC,ORGANIZATION_CODE,REFERENCE,COST_CMPNTCLS_CODE,COST_ANALYSIS_CODE,COST_AMT,TRANS_QTY,AMOUNT,CURRENCY_CODE,PRIMARY_UOM_CODE,SUPPLIER_ORG,TRANS_DATE,PO_NUMBER,RATE,INVOICE_NUM,VENDOR_NAME,VENDOR_SITE_CODE,CUR_ORG,ITEM_TYPE
,,,,08-015,Product 08XXXX,,,,Batch Material Cost,DND,,MAT,,641712.9934,2832,684707830.07,VND,,,31/01/2025,,,,,,,FG
,,,,08-029,Product 08XXXX,,,,Unit Cost Adjustments,DND,,MAT,,143640.6354,3298,350905335.68,VND,,,31/01/2025,,,,,,,FG
,,,,01-027,Product 01XXXX,,,,Batch Material Cost,SBD,,MAT,,184858.0797,4291,431634727.56,VND,,,31/01/2025,,,,,,,FG
,,,,01-007,Product 01XXXX,,,,Batch Resource Cost,SBD,,MAT,,53798.7315,1256,84252031.01,VND,,,31/01/2025,,,,,,,FG
,,,,02-016,Product 02XXXX,,,,Unit Cost Adjustments,SBD,,MAT,,251661.622,3508,515491031.48,VND,,,31/01/2025,,,,,,,FG
,,,,02-003,Product 02XXXX,,,,Batch Resource Cost,SBD,,MAT,,402809.0344,3302,436589566.66,VND,,,31/01/2025,,,,,,,FG
,,,,03-009,Product 03XXXX,,,,Batch Material Cost,SBD,,MAT,,440536.2139,2126,633301733.39,VND,,,31/01/2025,,,,,,,FG
,,,,03-022,Product 03XXXX,,,,Batch Resource Cost,SBD,,MAT,,405159.6858,113,419973628.01,VND,,,31/01/2025,,,,,,,FG
,,,,04-009,Product 04XXXX,,,,Batch Material Cost,SBD,,MAT,,68208.4644,2744,163497992.38,VND,,,31/01/2025,,,,,,,FG
,,,,04-018,Product 04XXXX,,,,Batch Resource Cost,SBD,,MAT,,258670.8162,1925,592844801.63,VND,,,31/01/2025,,,,,,,FG
,,,,05-007,Product 05XXXX,,,,Batch Material Cost,SBD,,MAT,,378304.4875,1104,795385139.24,VND,,,31/01/2025,,,,,,,FG
,,,,05-028,Product 05XXXX,,,,Unit Cost Adjustments,SBD,,MAT,,108185.9226,3193,215404815.52,VND,,,31/01/2025,,,,,,,FG
,,,,06-013,Product 06XXXX,,,,Batch Material Cost,SBD,,MAT,,53342.2584,670,88566386.19,VND,,,31/01/2025,,,,,,,FG
,,,,06-014,Product 06XXXX,,,,Value Adjustments,SBD,,MAT,,56153.161,2966,92149018.85,VND,,,31/01/2025,,,,,,,FG
,,,,07-016,Product 07PROU,,,,Batch Material Cost,SBD,,MAT,,160267.5473,2712,186295557.85,VND,,,31/01/2025,,,,,,,FG
,,,,07-002,Product 07PROU,,,,Batch Resource Cost,SBD,,MAT,,42929.5067,340,54873688.89,VND,,,31/01/2025,,,,,,,FG
,,,,07-012,Product 07XXXX,,,,Batch Material Cost,SBD,,MAT,,121517.9082,237,115471543.83,VND,,,31/01/2025,,,,,,,FG
,,,,07-023,Product 07XXXX,,,,Batch Resource Cost,SBD,,MAT,,589044.1511,3733,608178390.43,VND,,,31/01/2025,,,,,,,FG
,,,,08-002,Product 08XXXX,,,,Batch Material Cost,SBD,,MAT,,49731.6572,1292,84023558.61,VND,,,31/01/2025,,,,,,,FG
,,,,08-025,Product 08XXXX,,,,Batch Resource Cost,SBD,,MAT,,207722.5361,2820,316431093.25,VND,,,31/01/2025,,,,,,,FG
,,,,01-004,Product 01XXXX,,,,Value Adjustments,VND,,MAT,,406965.6324,2266,576304369.28,VND,,,31/01/2025,,,,,,,FG
,,,,01-002,Product 01XXXX,,,,Batch Material Cost,VND,,MAT,,451704.9901,1193,589945853.53,VND,,,31/01/2025,,,,,,,FG
,,,,02-010,Product 02XXXX,,,,Batch Resource Cost,VND,,MAT,,410856.7288,3723,790645891.89,VND,,,31/01/2025,,,,,,,FG
,,,,02-011,Product 02XXXX,,,,Batch Material Cost,VND,,MAT,,328101.808,4784,451500637.67,VND,,,31/01/2025,,,,,,,FG
,,,,03-026,Product 03XXXX,,,,Batch Material Cost,VND,,MAT,,49069.6949,1117,120782331.64,VND,,,31/01/2025,,,,,,,FG
,,,,03-022,Product 03XXXX,,,,Batch Resource Cost,VND,,MAT,,152345.3115,3879,318715677.74,VND,,,31/01/2025,,,,,,,FG
,,,,04-008,Product 04XXXX,,,,Batch Material Cost,VND,,MAT,,123191.6345,1599,234095584.51,VND,,,31/01/2025,,,,,,,FG
,,,,04-001,Product 04XXXX,,,,Batch Resource Cost,VND,,MAT,,81916.5389,3405,77305083.87,VND,,,31/01/2025,,,,,,,FG
,,,,05-016,Product 05XXXX,,,,Batch Resource Cost,VND,,MAT,,103834.5297,3230,240999233.61,VND,,,31/01/2025,,,,,,,FG
,,,,05-014,Product 05XXXX,,,,Batch Material Cost,VND,,MAT,,25561.0512,409,62242291.36,VND,,,31/01/2025,,,,,,,FG
,,,,06-029,Product 06XXXX,,,,Batch Resource Cost,VND,,MAT,,375730.7299,1216,505993830.57,VND,,,31/01/2025,,,,,,,FG
,,,,06-020,Product 06XXXX,,,,Batch Material Cost,VND,,MAT,,148570.8197,1928,213310471.34,VND,,,31/01/2025,,,,,,,FG
,,,,07-020,Product 07PROU,,,,Unit Cost Adjustments,VND,,MAT,,210552.8472,2595,492185891.05,VND,,,31/01/2025,,,,,,,FG
,,,,07-013,Product 07PROU,,,,Batch Material Cost,VND,,MAT,,369841.6732,2662,628581639.41,VND,,,31/01/2025,,,,,,,FG
,,,,07-008,Product 07XXXX,,,,Unit Cost Adjustments,VND,,MAT,,131112.3289,2837,283473261.81,VND,,,31/01/2025,,,,,,,FG
,,,,07-028,Product 07XXXX,,,,Batch Material Cost,VND,,MAT,,299229.8978,3586,560506324.1,VND,,,31/01/2025,,,,,,,FG
,,,,08-002,Product 08XXXX,,,,Batch Material Cost,VND,,MAT,,412648.6793,1853,354577472.79,VND,,,31/01/2025,,,,,,,FG
,,,,08-011,Product 08XXXX,,,,Batch Resource Cost,VND,,MAT,,435843.5809,172,665028820.44,VND,,,31/01/2025,,,,,,,FG
,,,,01-003,Product 01XXXX,,,,Batch Resource Cost,LMD,,MAT,,204821.4067,411,164471058.92,VND,,,31/01/2025,,,,,,,FG
,,,,01-020,Product 01XXXX,,,,Batch Material Cost,LMD,,MAT,,237016.1651,3451,590243578.63,VND,,,31/01/2025,,,,,,,FG
,,,,02-005,Product 02XXXX,,,,Batch Resource Cost,LMD,,MAT,,141804.6467,3515,318923750.64,VND,,,31/01/2025,,,,,,,FG
,,,,02-005,Product 02XXXX,,,,Batch Material Cost,LMD,,MAT,,84071.0629,1092,96886144.83,VND,,,31/01/2025,,,,,,,FG
,,,,03-006,Product 03XXXX,,,,Batch Material Cost,LMD,,MAT,,43216.9125,1923,101157994.87,VND,,,31/01/2025,,,,,,,FG
,,,,03-017,Product 03XXXX,,,,Batch Resource Cost,LMD,,MAT,,370511.8134,1848,758061782.08,VND,,,31/01/2025,,,,,,,FG
,,,,04-007,Product 04XXXX,,,,Batch Material Cost,LMD,,MAT,,257057.5915,4798,472742974.27,VND,,,31/01/2025,,,,,,,FG
,,,,04-015,Product 04XXXX,,,,Batch Resource Cost,LMD,,MAT,,187967.3823,689,346920954.55,VND,,,31/01/2025,,,,,,,FG
,,,,05-010,Product 05XXXX,,,,Batch Material Cost,LMD,,MAT,,249557.1614,4133,580735368.8,VND,,,31/01/2025,,,,,,,FG
,,,,05-007,Product 05XXXX,,,,Batch Resource Cost,LMD,,MAT,,226660.6743,3326,479671437.37,VND,,,31/01/2025,,,,,,,FG
,,,,06-002,Product 06XXXX,,,,Batch Material Cost,LMD,,MAT,,180896.988,4406,349459174.08,VND,,,31/01/2025,,,,,,,FG
,,,,06-006,Product 06XXXX,,,,Unit Cost Adjustments,LMD,,MAT,,403181.347,1174,578155466.29,VND,,,31/01/2025,,,,,,,FG
,,,,07-022,Product 07PROU,,,,Batch Material Cost,LMD,,MAT,,139056.7167,1045,207976275.92,VND,,,31/01/2025,,,,,,,FG
,,,,07-021,Product 07PROU,,,,Batch Resource Cost,LMD,,MAT,,43152.3593,4318,48342210.28,VND,,,31/01/2025,,,,,,,FG
,,,,07-025,Product 07XXXX,,,,Batch Material Cost,LMD,,MAT,,411252.3336,578,347218058.59,VND,,,31/01/2025,,,,,,,FG
,,,,07-013,Product 07XXXX,,,,Batch Resource Cost,LMD,,MAT,,635895.6188,2623,684785046.77,VND,,,31/01/2025,,,,,,,FG
,,,,08-026,Product 08XXXX,,,,Batch Material Cost,LMD,,MAT,,157904.7184,3428,362060956.88,VND,,,31/01/2025,,,,,,,FG
,,,,08-007,Product 08XXXX,,,,Unit Cost Adjustments,LMD,,MAT,,309538.8502,2138,574968775.12,VND,,,31/01/2025,,,,,,,FG
,,,,01-028,Product 01XXXX,,,,Batch Material Cost,TND,,MAT,,539103.4018,1167,756379564.24,VND,,,28/02/2025,,,,,,,FG
,,,,01-014,Product 01XXXX,,,,Batch Resource Cost,TND,,MAT,,295516.7212,717,536021738.56,VND,,,28/02/2025,,,,,,,FG
,,,,02-013,Product 02XXXX,,,,Batch Material Cost,TND,,MAT,,228459.6641,4302,409149829.49,VND,,,28/02/2025,,,,,,,FG
,,,,02-013,Product 02XXXX,,,,Batch Resource Cost,TND,,MAT,,643102.0289,1882,532061554.65,VND,,,28/02/2025,,,,,,,FG
,,,,03-025,Product 03XXXX,,,,Batch Material Cost,TND,,MAT,,402452.9185,2689,494966545.93,VND,,,28/02/2025,,,,,,,FG
,,,,03-007,Product 03XXXX,,,,Batch Resource Cost,TND,,MAT,,319799.3054,3046,394209647.58,VND,,,28/02/2025,,,,,,,FG
,,,,04-022,Product 04XXXX,,,,Batch Resource Cost,TND,,MAT,,261531.8082,654,358235899.17,VND,,,28/02/2025,,,,,,,FG
,,,,04-011,Product 04XXXX,,,,Batch Material Cost,TND,,MAT,,101860.1704,4642,190853601.35,VND,,,28/02/2025,,,,,,,FG
,,,,05-015,Product 05XXXX,,,,Batch Resource Cost,TND,,MAT,,267424.6626,2122,622511560.31,VND,,,28/02/2025,,,,,,,FG
,,,,05-016,Product 05XXXX,,,,Batch Material Cost,TND,,MAT,,39742.9008,2611,98635422.01,VND,,,28/02/2025,,,,,,,FG
,,,,06-016,Product 06XXXX,,,,Batch Material Cost,TND,,MAT,,528309.578,2174,494703043.15,VND,,,28/02/2025,,,,,,,FG
,,,,06-009,Product 06XXXX,,,,Batch Resource Cost,TND,,MAT,,110619.7303,460,222960054.25,VND,,,28/02/2025,,,,,,,FG
,,,,07-020,Product 07PROU,,,,Batch Material Cost,TND,,MAT,,161652.2372,3614,256003093.18,VND,,,28/02/2025,,,,,,,FG
,,,,07-014,Product 07PROU,,,,Batch Resource Cost,TND,,MAT,,388478.5689,493,507819640.64,VND,,,28/02/2025,,,,,,,FG
,,,,07-010,Product 07XXXX,,,,Batch Material Cost,TND,,MAT,,530278.1619,2352,457386740.09,VND,,,28/02/2025,,,,,,,FG
,,,,07-026,Product 07XXXX,,,,Batch Resource Cost,TND,,MAT,,221458.5528,3599,339986713.79,VND,,,28/02/2025,,,,,,,FG
,,,,08-006,Product 08XXXX,,,,Batch Material Cost,TND,,MAT,,271527.0836,3875,627915086.0,VND,,,28/02/2025,,,,,,,FG
,,,,08-002,Product 08XXXX,,,,Batch Resource Cost,TND,,MAT,,366607.8004,2463,699106105.32,VND,,,28/02/2025,,,,,,,FG
,,,,01-029,Product 01XXXX,,,,Batch Material Cost,TTD,,MAT,,170205.7396,334,178132827.11,VND,,,28/02/2025,,,,,,,FG
,,,,01-023,Product 01XXXX,,,,Batch Resource Cost,TTD,,MAT,,68788.5736,233,156297415.6,VND,,,28/02/2025,,,,,,,FG
,,,,02-005,Product 02XXXX,,,,Batch Material Cost,TTD,,MAT,,286079.1435,2203,398313284.36,VND,,,28/02/2025,,,,,,,FG
,,,,02-001,Product 02XXXX,,,,Batch Resource Cost,TTD,,MAT,,297165.2723,3021,241425337.55,VND,,,28/02/2025,,,,,,,FG
,,,,03-018,Product 03XXXX,,,,Batch Material Cost,TTD,,MAT,,490001.6631,4975,570536962.18,VND,,,28/02/2025,,,,,,,FG
,,,,03-003,Product 03XXXX,,,,Batch Resource Cost,TTD,,MAT,,324531.6962,1497,501175557.61,VND,,,28/02/2025,,,,,,,FG
,,,,04-017,Product 04XXXX,,,,Batch Material Cost,TTD,,MAT,,610176.0759,3184,649019354.48,VND,,,28/02/2025,,,,,,,FG
,,,,04-011,Product 04XXXX,,,,Batch Resource Cost,TTD,,MAT,,284869.2846,4276,338218890.39,VND,,,28/02/2025,,,,,,,FG
,,,,05-003,Product 05XXXX,,,,Batch Material Cost,TTD,,MAT,,396629.8089,320,411551356.28,VND,,,28/02/2025,,,,,,,FG
,,,,05-010,Product 05XXXX,,,,Batch Resource Cost,TTD,,MAT,,376292.2802,3364,717509190.03,VND,,,28/02/2025,,,,,,,FG
,,,,06-021,Product 06XXXX,,,,Batch Material Cost,TTD,,MAT,,250908.0579,3635,548437717.21,VND,,,28/02/2025,,,,,,,FG
,,,,06-023,Product 06XXXX,,,,Batch Resource Cost,TTD,,MAT,,114005.9637,1721,118404468.07,VND,,,28/02/2025,,,,,,,FG
,,,,07-007,Product 07PROU,,,,Batch Material Cost,TTD,,MAT,,275254.9361,2102,593603835.84,VND,,,28/02/2025,,,,,,,FG
,,,,07-004,Product 07PROU,,,,Batch Resource Cost,TTD,,MAT,,372688.832,2390,322646070.51,VND,,,28/02/2025,,,,,,,FG
,,,,07-006,Product 07XXXX,,,,Batch Material Cost,TTD,,MAT,,340879.3384,3132,366045131.48,VND,,,28/02/2025,,,,,,,FG
,,,,07-019,Product 07XXXX,,,,Value Adjustments,TTD,,MAT,,411084.7201,1723,809095004.79,VND,,,28/02/2025,,,,,,,FG
,,,,08-008,Product 08XXXX,,,,Batch Material Cost,TTD,,MAT,,394580.9163,3048,727751314.56,VND,,,28/02/2025,,,,,,,FG
,,,,08-012,Product 08XXXX,,,,Batch Resource Cost,TTD,,MAT,,194383.5234,2121,339061335.23,VND,,,28/02/2025,,,,,,,FG
,,,,01-018,Product 01XXXX,,,,Batch Material Cost,DLD,,MAT,,332382.1551,239,343552306.09,VND,,,28/02/2025,,,,,,,FG
,,,,01-014,Product 01XXXX,,,,Value Adjustments,DLD,,MAT,,941381.2332,485,789211481.41,VND,,,28/02/2025,,,,,,,FG
,,,,02-026,Product 02XXXX,,,,Batch Material Cost,DLD,,MAT,,123018.5078,3601,306685960.29,VND,,,28/02/2025,,,,,,,FG
,,,,02-019,Product 02XXXX,,,,Value Adjustments,DLD,,MAT,,353786.6773,1270,767935890.74,VND,,,28/02/2025,,,,,,,FG
,,,,03-024,Product 03XXXX,,,,Unit Cost Adjustments,DLD,,MAT,,638321.7681,4643,670034990.81,VND,,,28/02/2025,,,,,,,FG
,,,,03-001,Product 03XXXX,,,,Batch Material Cost,DLD,,MAT,,121157.5054,3994,163078576.55,VND,,,28/02/2025,,,,,,,FG
,,,,04-021,Product 04XXXX,,,,Batch Material Cost,DLD,,MAT,,126934.7386,3857,305820561.35,VND,,,28/02/2025,,,,,,,FG
,,,,04-016,Product 04XXXX,,,,Batch Resource Cost,DLD,,MAT,,268778.8937,1196,320110916.51,VND,,,28/02/2025,,,,,,,FG
,,,,05-015,Product 05XXXX,,,,Batch Material Cost,DLD,,MAT,,132995.1459,2971,329213910.89,VND,,,28/02/2025,,,,,,,FG
,,,,05-025,Product 05XXXX,,,,Batch Resource Cost,DLD,,MAT,,209965.4514,3499,306631066.11,VND,,,28/02/2025,,,,,,,FG
,,,,06-015,Product 06XXXX,,,,Batch Material Cost,DLD,,MAT,,182680.8982,3767,337539321.28,VND,,,28/02/2025,,,,,,,FG
,,,,06-002,Product 06XXXX,,,,Batch Resource Cost,DLD,,MAT,,170178.587,1907,424367818.66,VND,,,28/02/2025,,,,,,,FG
,,,,07-023,Product 07PROU,,,,Batch Material Cost,DLD,,MAT,,1090899.9323,1183,887471212.75,VND,,,28/02/2025,,,,,,,FG
,,,,07-001,Product 07PROU,,,,Batch Resource Cost,DLD,,MAT,,52898.9599,821,88631115.11,VND,,,28/02/2025,,,,,,,FG
,,,,07-025,Product 07XXXX,,,,Batch Material Cost,DLD,,MAT,,377895.8837,3562,824049052.57,VND,,,28/02/2025,,,,,,,FG
,,,,07-012,Product 07XXXX,,,,Unit Cost Adjustments,DLD,,MAT,,313989.8985,1643,532999361.93,VND,,,28/02/2025,,,,,,,FG
,,,,08-021,Product 08XXXX,,,,Batch Material Cost,DLD,,MAT,,399778.3762,1813,509641736.32,VND,,,28/02/2025,,,,,,,FG
,,,,08-025,Product 08XXXX,,,,Value Adjustments,DLD,,MAT,,405707.1494,3279,366396148.62,VND,,,28/02/2025,,,,,,,FG
,,,,01-011,Product 01XXXX,,,,Batch Material Cost,SGD,,MAT,,580773.7636,3605,652426841.04,VND,,,28/02/2025,,,,,,,FG
,,,,01-017,Product 01XXXX,,,,Batch Resource Cost,SGD,,MAT,,597694.1215,2388,717074630.79,VND,,,28/02/2025,,,,,,,FG
,,,,02-005,Product 02XXXX,,,,Batch Material Cost,SGD,,MAT,,522492.9143,307,680296513.96,VND,,,28/02/2025,,,,,,,FG
,,,,02-013,Product 02XXXX,,,,Batch Resource Cost,SGD,,MAT,,261472.75,2057,468116183.89,VND,,,28/02/2025,,,,,,,FG
,,,,03-018,Product 03XXXX,,,,Batch Resource Cost,SGD,,MAT,,491694.3111,4546,737446252.23,VND,,,28/02/2025,,,,,,,FG
,,,,03-020,Product 03XXXX,,,,Batch Material Cost,SGD,,MAT,,163867.305,1390,387740670.42,VND,,,28/02/2025,,,,,,,FG
,,,,04-005,Product 04XXXX,,,,Batch Material Cost,SGD,,MAT,,455829.5854,625,842842624.27,VND,,,28/02/2025,,,,,,,FG
,,,,04-015,Product 04XXXX,,,,Unit Cost Adjustments,SGD,,MAT,,71604.4999,1638,130569675.99,VND,,,28/02/2025,,,,,,,FG
,,,,05-003,Product 05XXXX,,,,Batch Resource Cost,SGD,,MAT,,865257.1588,1325,852363743.15,VND,,,28/02/2025,,,,,,,FG
,,,,05-024,Product 05XXXX,,,,Unit Cost Adjustments,SGD,,MAT,,643933.8652,2369,577421063.83,VND,,,28/02/2025,,,,,,,FG
,,,,06-022,Product 06XXXX,,,,Batch Material Cost,SGD,,MAT,,419836.331,1175,774902292.13,VND,,,28/02/2025,,,,,,,FG
,,,,06-016,Product 06XXXX,,,,Unit Cost Adjustments,SGD,,MAT,,84862.7399,1648,204540024.44,VND,,,28/02/2025,,,,,,,FG
,,,,07-028,Product 07PROU,,,,Batch Material Cost,SGD,,MAT,,205043.3338,3581,457045908.9,VND,,,28/02/2025,,,,,,,FG
,,,,07-026,Product 07PROU,,,,Batch Resource Cost,SGD,,MAT,,169599.6367,1050,370358649.82,VND,,,28/02/2025,,,,,,,FG
,,,,07-025,Product 07XXXX,,,,Batch Material Cost,SGD,,MAT,,149771.6706,1692,182229319.56,VND,,,28/02/2025,,,,,,,FG
,,,,07-003,Product 07XXXX,,,,Batch Resource Cost,SGD,,MAT,,263600.4871,971,470742893.39,VND,,,28/02/2025,,,,,,,FG
,,,,08-006,Product 08XXXX,,,,Batch Resource Cost,SGD,,MAT,,31151.8538,702,68901087.9,VND,,,28/02/2025,,,,,,,FG
,,,,08-010,Product 08XXXX,,,,Batch Material Cost,SGD,,MAT,,826157.3266,1065,707152178.22,VND,,,28/02/2025,,,,,,,FG
,,,,01-023,Product 01XXXX,,,,Unit Cost Adjustments,CTD,,MAT,,226543.4419,3464,429625684.77,VND,,,28/02/2025,,,,,,,FG
,,,,01-009,Product 01XXXX,,,,Value Adjustments,CTD,,MAT,,100145.8898,4360,183417722.5,VND,,,28/02/2025,,,,,,,FG
,,,,02-019,Product 02XXXX,,,,Batch Material Cost,CTD,,MAT,,47496.383,1929,107213958.49,VND,,,28/02/2025,,,,,,,FG
,,,,02-021,Product 02XXXX,,,,Batch Resource Cost,CTD,,MAT,,362842.8598,3333,452209920.61,VND,,,28/02/2025,,,,,,,FG
,,,,03-007,Product 03XXXX,,,,Batch Material Cost,CTD,,MAT,,24754.3447,188,53682833.26,VND,,,28/02/2025,,,,,,,FG
,,,,03-026,Product 03XXXX,,,,Unit Cost Adjustments,CTD,,MAT,,487858.3336,521,549953958.04,VND,,,28/02/2025,,,,,,,FG
,,,,04-023,Product 04XXXX,,,,Unit Cost Adjustments,CTD,,MAT,,493244.4336,2364,770326906.94,VND,,,28/02/2025,,,,,,,FG
,,,,04-020,Product 04XXXX,,,,Batch Material Cost,CTD,,MAT,,856144.935,1908,869931262.32,VND,,,28/02/2025,,,,,,,FG
,,,,05-001,Product 05XXXX,,,,Batch Material Cost,CTD,,MAT,,35556.6637,1559,71506950.8,VND,,,28/02/2025,,,,,,,FG
,,,,05-003,Product 05XXXX,,,,Batch Resource Cost,CTD,,MAT,,261125.7817,3653,511849804.35,VND,,,28/02/2025,,,,,,,FG
,,,,06-018,Product 06XXXX,,,,Batch Material Cost,CTD,,MAT,,700805.9468,1463,702302258.65,VND,,,28/02/2025,,,,,,,FG
,,,,06-008,Product 06XXXX,,,,Batch Resource Cost,CTD,,MAT,,509203.9155,2544,848498303.61,VND,,,28/02/2025,,,,,,,FG
,,,,07-007,Product 07PROU,,,,Batch Material Cost,CTD,,MAT,,160260.6865,2379,291837017.26,VND,,,28/02/2025,,,,,,,FG
,,,,07-007,Product 07PROU,,,,Value Adjustments,CTD,,MAT,,409256.0047,856,592529090.09,VND,,,28/02/2025,,,,,,,FG
,,,,07-022,Product 07XXXX,,,,Batch Material Cost,CTD,,MAT,,235215.716,746,540049562.41,VND,,,28/02/2025,,,,,,,FG
,,,,07-014,Product 07XXXX,,,,Value Adjustments,CTD,,MAT,,408922.8097,4391,699991762.42,VND,,,28/02/2025,,,,,,,FG
,,,,08-016,Product 08XXXX,,,,Batch Material Cost,CTD,,MAT,,720167.3968,3231,692559302.78,VND,,,28/02/2025,,,,,,,FG
,,,,08-007,Product 08XXXX,,,,Batch Resource Cost,CTD,,MAT,,106639.7216,4152,219787842.74,VND,,,28/02/2025,,,,,,,FG
,,,,01-003,Product 01XXXX,,,,Batch Material Cost,BDD,,MAT,,293237.0041,573,533176212.68,VND,,,28/02/2025,,,,,,,FG
,,,,01-022,Product 01XXXX,,,,Batch Resource Cost,BDD,,MAT,,293434.994,4571,450599059.61,VND,,,28/02/2025,,,,,,,FG
,,,,02-014,Product 02XXXX,,,,Batch Material Cost,BDD,,MAT,,166423.3801,940,322277666.53,VND,,,28/02/2025,,,,,,,FG
,,,,02-008,Product 02XXXX,,,,Batch Resource Cost,BDD,,MAT,,81480.9832,4943,101711654.86,VND,,,28/02/2025,,,,,,,FG
,,,,03-027,Product 03XXXX,,,,Value Adjustments,BDD,,MAT,,169393.2279,834,274769603.37,VND,,,28/02/2025,,,,,,,FG
,,,,03-002,Product 03XXXX,,,,Batch Resource Cost,BDD,,MAT,,439373.3791,2415,473489885.6,VND,,,28/02/2025,,,,,,,FG
,,,,04-007,Product 04XXXX,,,,Batch Resource Cost,BDD,,MAT,,275184.7815,529,665286926.44,VND,,,28/02/2025,,,,,,,FG
,,,,04-003,Product 04XXXX,,,,Batch Material Cost,BDD,,MAT,,334405.6824,2450,738657091.87,VND,,,28/02/2025,,,,,,,FG
,,,,05-025,Product 05XXXX,,,,Batch Material Cost,BDD,,MAT,,189636.8439,3907,261097963.83,VND,,,28/02/2025,,,,,,,FG
,,,,05-019,Product 05XXXX,,,,Unit Cost Adjustments,BDD,,MAT,,221541.3517,1432,551775520.92,VND,,,28/02/2025,,,,,,,FG
,,,,06-014,Product 06XXXX,,,,Batch Resource Cost,BDD,,MAT,,106598.6138,362,173606396.02,VND,,,28/02/2025,,,,,,,FG
,,,,06-019,Product 06XXXX,,,,Batch Material Cost,BDD,,MAT,,233572.9967,2172,237525968.38,VND,,,28/02/2025,,,,,,,FG
,,,,07-002,Product 07PROU,,,,Batch Material Cost,BDD,,MAT,,234281.9205,3817,257432082.45,VND,,,28/02/2025,,,,,,,FG
,,,,07-026,Product 07PROU,,,,Value Adjustments,BDD,,MAT,,77942.2732,4785,149166630.41,VND,,,28/02/2025,,,,,,,FG
,,,,07-024,Product 07XXXX,,,,Batch Resource Cost,BDD,,MAT,,272134.2564,1896,292874849.24,VND,,,28/02/2025,,,,,,,FG
,,,,07-001,Product 07XXXX,,,,Batch Material Cost,BDD,,MAT,,418740.1611,2719,355055179.72,VND,,,28/02/2025,,,,,,,FG
,,,,08-004,Product 08XXXX,,,,Batch Material Cost,BDD,,MAT,,137213.9443,2772,264193959.47,VND,,,28/02/2025,,,,,,,FG
,,,,08-002,Product 08XXXX,,,,Batch Resource Cost,BDD,,MAT,,511616.5758,2024,562911163.79,VND,,,28/02/2025,,,,,,,FG
,,,,01-011,Product 01XXXX,,,,Batch Material Cost,NAD,,MAT,,149585.1351,521,353587911.87,VND,,,28/02/2025,,,,,,,FG
,,,,01-016,Product 01XXXX,,,,Batch Resource Cost,NAD,,MAT,,184538.6244,3247,216305191.08,VND,,,28/02/2025,,,,,,,FG
,,,,02-008,Product 02XXXX,,,,Batch Resource Cost,NAD,,MAT,,311976.7499,2819,774849245.45,VND,,,28/02/2025,,,,,,,FG
,,,,02-017,Product 02XXXX,,,,Batch Material Cost,NAD,,MAT,,141981.518,855,316885649.09,VND,,,28/02/2025,,,,,,,FG
,,,,03-014,Product 03XXXX,,,,Batch Material Cost,NAD,,MAT,,417930.6288,1361,717723991.56,VND,,,28/02/2025,,,,,,,FG
,,,,03-026,Product 03XXXX,,,,Batch Resource Cost,NAD,,MAT,,74190.3422,3670,139826239.72,VND,,,28/02/2025,,,,,,,FG
,,,,04-021,Product 04XXXX,,,,Value Adjustments,NAD,,MAT,,375862.6907,589,668695390.41,VND,,,28/02/2025,,,,,,,FG
,,,,04-025,Product 04XXXX,,,,Batch Material Cost,NAD,,MAT,,132461.963,3309,321582629.54,VND,,,28/02/2025,,,,,,,FG
,,,,05-005,Product 05XXXX,,,,Batch Material Cost,NAD,,MAT,,375782.8012,331,468109493.14,VND,,,28/02/2025,,,,,,,FG
,,,,05-017,Product 05XXXX,,,,Batch Resource Cost,NAD,,MAT,,190204.8702,4195,307844102.09,VND,,,28/02/2025,,,,,,,FG
,,,,06-028,Product 06XXXX,,,,Batch Material Cost,NAD,,MAT,,240323.7073,1438,506398690.34,VND,,,28/02/2025,,,,,,,FG
,,,,06-015,Product 06XXXX,,,,Batch Resource Cost,NAD,,MAT,,107088.2321,709,257125882.07,VND,,,28/02/2025,,,,,,,FG
,,,,07-028,Product 07PROU,,,,Unit Cost Adjustments,NAD,,MAT,,342527.6708,2911,616405407.94,VND,,,28/02/2025,,,,,,,FG
,,,,07-021,Product 07PROU,,,,Batch Material Cost,NAD,,MAT,,723517.7985,222,687273973.19,VND,,,28/02/2025,,,,,,,FG
,,,,07-022,Product 07XXXX,,,,Batch Material Cost,NAD,,MAT,,711869.9393,3754,713637552.01,VND,,,28/02/2025,,,,,,,FG
,,,,07-020,Product 07XXXX,,,,Unit Cost Adjustments,NAD,,MAT,,305979.0022,4875,263312944.94,VND,,,28/02/2025,,,,,,,FG
,,,,08-009,Product 08XXXX,,,,Batch Material Cost,NAD,,MAT,,330035.839,646,294863387.3,VND,,,28/02/2025,,,,,,,FG
,,,,08-017,Product 08XXXX,,,,Batch Resource Cost,NAD,,MAT,,363226.0788,3221,517623382.93,VND,,,28/02/2025,,,,,,,FG
