PERIOD,CodeNM,ITEM,NHÓM,Sản Lượng 23
2023-01-31,FAC-D,04-042,04XXXX,138452.0
2023-01-31,FAC-D,04-043,04XXXX,247061.0
2023-01-31,FAC-D,04-044,04XXXX,136499.0
2023-01-31,FAC-D,05-001,05XXXX,37732.0
2023-01-31,FAC-D,05-002,05XXXX,203162.0
2023-01-31,FAC-D,05-003,05XXXX,437934.0
2023-01-31,FAC-D,05-004,05XXXX,312740.0
2023-01-31,FAC-D,05-005,05XXXX,269568.0
2023-01-31,FAC-D,05-006,05XXXX,195337.0
2023-01-31,FAC-D,05-008,05XXXX,470660.0
2023-01-31,FAC-D,05-009,05XXXX,193247.0
2023-01-31,FAC-D,05-010,05XXXX,157701.0
2023-01-31,FAC-D,05-011,05XXXX,403897.0
2023-01-31,FAC-D,05-012,05XXXX,106904.0
2023-01-31,FAC-D,05-013,05XXXX,119713.0
2023-01-31,FAC-D,05-014,05XXXX,386007.0
2023-01-31,FAC-D,05-016,05XXXX,138587.0
2023-01-31,FAC-D,05-018,05XXXX,273889.0
2023-01-31,FAC-D,05-020,05XXXX,55902.0
2023-01-31,FAC-D,06-003,06XXXX,45816.0
2023-01-31,FAC-D,06-005,06XXXX,418137.0
2023-01-31,FAC-D,06-006,06XXXX,165781.0
2023-01-31,FAC-D,06-007,06XXXX,369776.0
2023-01-31,FAC-D,06-008,06XXXX,24740.0
2023-01-31,FAC-D,06-009,06XXXX,141652.0
2023-01-31,FAC-D,06-010,06XXXX,118462.0
2023-01-31,FAC-D,06-011,06XXXX,414003.0
2023-01-31,FAC-D,06-014,06XXXX,277325.0
2023-01-31,FAC-D,06-016,06XXXX,185989.0
2023-01-31,FAC-D,06-018,06XXXX,32364.0
2023-01-31,FAC-D,07-001,07PROU,431719.0
2023-01-31,FAC-D,07-002,07PROU,90461.0
2023-01-31,FAC-D,07-003,07PROU,260271.0
2023-01-31,FAC-D,07-004,07PROU,162722.0
2023-01-31,FAC-D,07-005,07PROU,292927.0
2023-01-31,FAC-D,07-006,07PROU,364892.0
2023-01-31,FAC-D,07-008,07PROU,439541.0
2023-01-31,FAC-D,07-010,07PROU,212846.0
2023-01-31,FAC-D,07-011,07PROU,385366.0
2023-01-31,FAC-D,07-012,07PROU,72459.0
2023-01-31,FAC-D,07-001,07XXXX,103978.0
2023-01-31,FAC-D,07-002,07XXXX,300104.0
2023-01-31,FAC-D,07-004,07XXXX,380712.0
2023-01-31,FAC-D,07-005,07XXXX,157415.0
2023-01-31,FAC-D,07-007,07XXXX,305046.0
2023-01-31,FAC-D,07-008,07XXXX,161493.0
2023-01-31,FAC-D,07-009,07XXXX,155555.0
2023-01-31,FAC-D,07-010,07XXXX,351580.0
2023-01-31,FAC-D,07-011,07XXXX,329390.0
2023-01-31,FAC-D,07-012,07XXXX,71867.0
2023-01-31,FAC-D,07-013,07XXXX,170748.0
2023-01-31,FAC-D,07-016,07XXXX,427387.0
2023-01-31,FAC-D,07-017,07XXXX,80054.0
2023-01-31,FAC-D,07-018,07XXXX,459755.0
2023-01-31,FAC-D,07-019,07XXXX,369654.0
2023-01-31,FAC-D,07-020,07XXXX,140425.0
2023-01-31,FAC-D,08-001,08XXXX,102410.0
2023-01-31,FAC-D,08-003,08XXXX,175936.0
2023-01-31,FAC-D,08-005,08XXXX,371037.0
2023-01-31,FAC-D,08-006,08XXXX,163223.0
2023-01-31,FAC-D,08-007,08XXXX,146369.0
2023-01-31,FAC-D,08-008,08XXXX,270889.0
2023-01-31,FAC-D,08-009,08XXXX,196116.0
2023-01-31,FAC-D,08-010,08XXXX,65859.0
2023-01-31,FAC-D,08-012,08XXXX,204568.0
2023-01-31,FAC-D,08-015,08XXXX,123830.0
2023-01-31,FAC-D,08-016,08XXXX,61439.0
2023-01-31,FAC-E,01-001,01XXXX,179396.0
2023-01-31,FAC-E,01-003,01XXXX,287264.0
2023-01-31,FAC-E,01-004,01XXXX,295048.0
2023-01-31,FAC-E,01-005,01XXXX,60247.0
2023-01-31,FAC-E,01-008,01XXXX,188510.0
2023-01-31,FAC-E,01-010,01XXXX,72913.0
2023-01-31,FAC-E,01-011,01XXXX,404794.0
2023-01-31,FAC-E,01-012,01XXXX,365924.0
2023-01-31,FAC-E,01-015,01XXXX,233883.0
2023-01-31,FAC-E,01-016,01XXXX,488392.0
2023-01-31,FAC-E,01-018,01XXXX,58708.0
2023-01-31,FAC-E,01-019,01XXXX,81562.0
2023-01-31,FAC-E,01-021,01XXXX,276690.0
2023-01-31,FAC-E,01-022,01XXXX,52743.0
2023-01-31,FAC-E,01-023,01XXXX,286580.0
2023-01-31,FAC-E,01-024,01XXXX,23758.0
2023-01-31,FAC-E,01-025,01XXXX,59901.0
2023-01-31,FAC-E,01-026,01XXXX,21160.0
2023-01-31,FAC-E,01-027,01XXXX,122133.0
2023-01-31,FAC-E,01-028,01XXXX,334455.0
2023-01-31,FAC-E,01-029,01XXXX,285851.0
2023-01-31,FAC-E,01-030,01XXXX,348678.0
2023-01-31,FAC-E,02-001,02XXXX,159283.0
2023-01-31,FAC-E,02-002,02XXXX,280290.0
2023-01-31,FAC-E,02-003,02XXXX,315300.0
2023-01-31,FAC-E,02-007,02XXXX,66949.0
2023-01-31,FAC-E,02-008,02XXXX,200875.0
2023-01-31,FAC-E,02-010,02XXXX,46619.0
2023-01-31,FAC-E,02-011,02XXXX,316036.0
2023-01-31,FAC-E,02-012,02XXXX,397658.0
2023-01-31,FAC-E,02-013,02XXXX,46613.0
2023-01-31,FAC-E,02-016,02XXXX,109400.0
2023-01-31,FAC-E,02-017,02XXXX,152112.0
2023-01-31,FAC-E,02-018,02XXXX,14565.0
2023-01-31,FAC-E,02-019,02XXXX,81175.0
2023-01-31,FAC-E,02-020,02XXXX,224725.0
2023-01-31,FAC-E,02-021,02XXXX,243419.0
2023-01-31,FAC-E,02-023,02XXXX,290291.0
2023-01-31,FAC-E,02-024,02XXXX,159408.0
2023-01-31,FAC-E,02-025,02XXXX,34487.0
2023-01-31,FAC-E,03-001,03XXXX,102212.0
2023-01-31,FAC-E,03-004,03XXXX,107584.0
2023-01-31,FAC-E,03-005,03XXXX,275159.0
2023-01-31,FAC-E,03-006,03XXXX,16794.0
2023-01-31,FAC-E,03-007,03XXXX,367928.0
2023-01-31,FAC-E,03-009,03XXXX,408091.0
2023-01-31,FAC-E,03-010,03XXXX,64756.0
2023-01-31,FAC-E,03-012,03XXXX,126425.0
2023-01-31,FAC-E,03-013,03XXXX,402119.0
2023-01-31,FAC-E,03-014,03XXXX,398030.0
2023-01-31,FAC-E,03-015,03XXXX,174095.0
2023-01-31,FAC-E,04-002,04XXXX,105823.0
2023-01-31,FAC-E,04-003,04XXXX,157774.0
2023-01-31,FAC-E,04-004,04XXXX,438160.0
2023-01-31,FAC-E,04-006,04XXXX,44511.0
2023-01-31,FAC-E,04-008,04XXXX,115376.0
2023-01-31,FAC-E,04-009,04XXXX,213282.0
2023-01-31,FAC-E,04-011,04XXXX,237924.0
2023-01-31,FAC-E,04-012,04XXXX,386628.0
2023-01-31,FAC-E,04-013,04XXXX,230045.0
2023-01-31,FAC-E,04-014,04XXXX,45121.0
2023-01-31,FAC-E,04-016,04XXXX,274649.0
2023-01-31,FAC-E,04-018,04XXXX,185364.0
2023-01-31,FAC-E,04-019,04XXXX,140752.0
2023-01-31,FAC-E,04-022,04XXXX,156148.0
2023-01-31,FAC-E,04-025,04XXXX,394238.0
2023-01-31,FAC-E,04-026,04XXXX,321226.0
2023-01-31,FAC-E,04-027,04XXXX,251680.0
2023-01-31,FAC-E,04-028,04XXXX,373535.0
2023-01-31,FAC-E,04-029,04XXXX,210109.0
2023-01-31,FAC-E,04-030,04XXXX,52074.0
2023-01-31,FAC-E,04-031,04XXXX,398102.0
2023-01-31,FAC-E,04-032,04XXXX,359471.0
2023-01-31,FAC-E,04-033,04XXXX,64193.0
2023-01-31,FAC-E,04-034,04XXXX,376727.0
2023-01-31,FAC-E,04-036,04XXXX,373842.0
2023-01-31,FAC-E,04-037,04XXXX,288090.0
2023-01-31,FAC-E,04-038,04XXXX,257327.0
2023-01-31,FAC-E,04-040,04XXXX,278199.0
2023-01-31,FAC-E,04-041,04XXXX,122506.0
2023-01-31,FAC-E,04-042,04XXXX,203595.0
2023-01-31,FAC-E,04-043,04XXXX,249251.0
2023-01-31,FAC-E,04-044,04XXXX,170397.0
2023-01-31,FAC-E,04-045,04XXXX,63211.0
2023-01-31,FAC-E,05-001,05XXXX,82777.0
2023-01-31,FAC-E,05-002,05XXXX,402091.0
2023-01-31,FAC-E,05-004,05XXXX,141634.0
2023-01-31,FAC-E,05-006,05XXXX,210892.0
2023-01-31,FAC-E,05-009,05XXXX,26110.0
2023-01-31,FAC-E,05-011,05XXXX,285875.0
2023-01-31,FAC-E,05-013,05XXXX,178073.0
2023-01-31,FAC-E,05-015,05XXXX,277350.0
2023-01-31,FAC-E,05-018,05XXXX,228572.0
2023-01-31,FAC-E,05-020,05XXXX,42198.0
2023-01-31,FAC-E,06-001,06XXXX,322798.0
2023-01-31,FAC-E,06-004,06XXXX,164386.0
2023-01-31,FAC-E,06-005,06XXXX,322192.0
2023-01-31,FAC-E,06-006,06XXXX,254267.0
2023-01-31,FAC-E,06-008,06XXXX,174993.0
2023-01-31,FAC-E,06-009,06XXXX,356146.0
2023-01-31,FAC-E,06-010,06XXXX,64452.0
2023-01-31,FAC-E,06-011,06XXXX,289865.0
2023-01-31,FAC-E,06-013,06XXXX,23271.0
2023-01-31,FAC-E,06-014,06XXXX,189136.0
2023-01-31,FAC-E,06-016,06XXXX,60688.0
2023-01-31,FAC-E,06-017,06XXXX,419324.0
2023-01-31,FAC-E,06-018,06XXXX,366228.0
2023-01-31,FAC-E,07-001,07PROU,47344.0
2023-01-31,FAC-E,07-003,07PROU,214440.0
2023-01-31,FAC-E,07-004,07PROU,89657.0
2023-01-31,FAC-E,07-005,07PROU,389095.0
2023-01-31,FAC-E,07-006,07PROU,190374.0
2023-01-31,FAC-E,07-009,07PROU,186941.0
2023-01-31,FAC-E,07-011,07PROU,146296.0
2023-01-31,FAC-E,07-002,07XXXX,408920.0
2023-01-31,FAC-E,07-003,07XXXX,98832.0
2023-01-31,FAC-E,07-004,07XXXX,241914.0
2023-01-31,FAC-E,07-005,07XXXX,140242.0
2023-01-31,FAC-E,07-006,07XXXX,110204.0
2023-01-31,FAC-E,07-007,07XXXX,22612.0
2023-01-31,FAC-E,07-008,07XXXX,334721.0
2023-01-31,FAC-E,07-009,07XXXX,221009.0
2023-01-31,FAC-E,07-010,07XXXX,159142.0
2023-01-31,FAC-E,07-011,07XXXX,298192.0
2023-01-31,FAC-E,07-013,07XXXX,121498.0
2023-01-31,FAC-E,07-014,07XXXX,96474.0
2023-01-31,FAC-E,07-016,07XXXX,215318.0
2023-01-31,FAC-E,07-017,07XXXX,499272.0
2023-01-31,FAC-E,07-019,07XXXX,132334.0
2023-01-31,FAC-E,07-020,07XXXX,46666.0
2023-01-31,FAC-E,07-021,07XXXX,23574.0
2023-01-31,FAC-E,07-022,07XXXX,83013.0
2023-01-31,FAC-E,08-001,08XXXX,332965.0
2023-01-31,FAC-E,08-002,08XXXX,309059.0
2023-01-31,FAC-E,08-003,08XXXX,170893.0
2023-01-31,FAC-E,08-004,08XXXX,335542.0
2023-01-31,FAC-E,08-005,08XXXX,174043.0
2023-01-31,FAC-E,08-006,08XXXX,269981.0
2023-01-31,FAC-E,08-007,08XXXX,253125.0
2023-01-31,FAC-E,08-011,08XXXX,383142.0
2023-01-31,FAC-E,08-012,08XXXX,349524.0
2023-01-31,FAC-E,08-013,08XXXX,437321.0
2023-01-31,FAC-E,08-014,08XXXX,164751.0
2023-01-31,FAC-E,08-016,08XXXX,370948.0
2023-01-31,FAC-F,01-003,01XXXX,11909.0
2023-01-31,FAC-F,01-004,01XXXX,404248.0
2023-01-31,FAC-F,01-005,01XXXX,114076.0
2023-01-31,FAC-F,01-006,01XXXX,98771.0
2023-01-31,FAC-F,01-007,01XXXX,236279.0
2023-01-31,FAC-F,01-010,01XXXX,412715.0
2023-01-31,FAC-F,01-011,01XXXX,437180.0
2023-01-31,FAC-F,01-012,01XXXX,295627.0
2023-01-31,FAC-F,01-013,01XXXX,120546.0
2023-01-31,FAC-F,01-014,01XXXX,154595.0
2023-01-31,FAC-F,01-016,01XXXX,236976.0
2023-01-31,FAC-F,01-017,01XXXX,17095.0
2023-01-31,FAC-F,01-018,01XXXX,92873.0
2023-01-31,FAC-F,01-019,01XXXX,88360.0
2023-01-31,FAC-F,01-023,01XXXX,101457.0
2023-01-31,FAC-F,01-029,01XXXX,293799.0
2023-01-31,FAC-F,01-030,01XXXX,220459.0
2023-01-31,FAC-F,02-001,02XXXX,176926.0
2023-01-31,FAC-F,02-002,02XXXX,46559.0
2023-01-31,FAC-F,02-004,02XXXX,256719.0
2023-01-31,FAC-F,02-005,02XXXX,179057.0
2023-01-31,FAC-F,02-006,02XXXX,117670.0
2023-01-31,FAC-F,02-007,02XXXX,292041.0
2023-01-31,FAC-F,02-008,02XXXX,142056.0
2023-01-31,FAC-F,02-009,02XXXX,70863.0
2023-01-31,FAC-F,02-010,02XXXX,233056.0
2023-01-31,FAC-F,02-011,02XXXX,363623.0
2023-01-31,FAC-F,02-012,02XXXX,302411.0
2023-01-31,FAC-F,02-014,02XXXX,372646.0
2023-01-31,FAC-F,02-016,02XXXX,274932.0
2023-01-31,FAC-F,02-018,02XXXX,60028.0
2023-01-31,FAC-F,02-019,02XXXX,281500.0
2023-01-31,FAC-F,02-020,02XXXX,194129.0
2023-01-31,FAC-F,02-024,02XXXX,18360.0
2023-01-31,FAC-F,03-001,03XXXX,315071.0
2023-01-31,FAC-F,03-003,03XXXX,150983.0
2023-01-31,FAC-F,03-005,03XXXX,318089.0
2023-01-31,FAC-F,03-006,03XXXX,219128.0
2023-01-31,FAC-F,03-007,03XXXX,124110.0
2023-01-31,FAC-F,03-008,03XXXX,241212.0
2023-01-31,FAC-F,03-009,03XXXX,420361.0
2023-01-31,FAC-F,03-010,03XXXX,21618.0
2023-01-31,FAC-F,03-011,03XXXX,131664.0
2023-01-31,FAC-F,03-012,03XXXX,186296.0
2023-01-31,FAC-F,03-013,03XXXX,297090.0
2023-01-31,FAC-F,03-014,03XXXX,52445.0
2023-01-31,FAC-F,03-015,03XXXX,199962.0
2023-01-31,FAC-F,04-003,04XXXX,45292.0
2023-01-31,FAC-F,04-004,04XXXX,415374.0
2023-01-31,FAC-F,04-006,04XXXX,169004.0
2023-01-31,FAC-F,04-007,04XXXX,244041.0
2023-01-31,FAC-F,04-008,04XXXX,38800.0
2023-01-31,FAC-F,04-009,04XXXX,195983.0
2023-01-31,FAC-F,04-010,04XXXX,124928.0
2023-01-31,FAC-F,04-012,04XXXX,227751.0
2023-01-31,FAC-F,04-013,04XXXX,88817.0
2023-01-31,FAC-F,04-014,04XXXX,31792.0
2023-01-31,FAC-F,04-016,04XXXX,137085.0
2023-01-31,FAC-F,04-017,04XXXX,148865.0
2023-01-31,FAC-F,04-018,04XXXX,186716.0
2023-01-31,FAC-F,04-021,04XXXX,110269.0
2023-01-31,FAC-F,04-022,04XXXX,325121.0
2023-01-31,FAC-F,04-023,04XXXX,117696.0
2023-01-31,FAC-F,04-024,04XXXX,232424.0
2023-01-31,FAC-F,04-025,04XXXX,255954.0
2023-01-31,FAC-F,04-026,04XXXX,170470.0
2023-01-31,FAC-F,04-027,04XXXX,392870.0
2023-01-31,FAC-F,04-028,04XXXX,301502.0
2023-01-31,FAC-F,04-029,04XXXX,254771.0
2023-01-31,FAC-F,04-030,04XXXX,389797.0
2023-01-31,FAC-F,04-031,04XXXX,368548.0
2023-01-31,FAC-F,04-032,04XXXX,130246.0
2023-01-31,FAC-F,04-033,04XXXX,87640.0
2023-01-31,FAC-F,04-034,04XXXX,369895.0
2023-01-31,FAC-F,04-035,04XXXX,182506.0
2023-01-31,FAC-F,04-036,04XXXX,426611.0
2023-01-31,FAC-F,04-037,04XXXX,276444.0
2023-01-31,FAC-F,04-038,04XXXX,391936.0
2023-01-31,FAC-F,04-039,04XXXX,378657.0
2023-01-31,FAC-F,04-040,04XXXX,277219.0
2023-01-31,FAC-F,04-041,04XXXX,301395.0
2023-01-31,FAC-F,04-042,04XXXX,37045.0
2023-01-31,FAC-F,04-044,04XXXX,190772.0
2023-01-31,FAC-F,04-045,04XXXX,383517.0
2023-01-31,FAC-F,05-001,05XXXX,429531.0
2023-01-31,FAC-F,05-002,05XXXX,316570.0
2023-01-31,FAC-F,05-003,05XXXX,376781.0
2023-01-31,FAC-F,05-004,05XXXX,318175.0
2023-01-31,FAC-F,05-005,05XXXX,45108.0
2023-01-31,FAC-F,05-007,05XXXX,90839.0
2023-01-31,FAC-F,05-008,05XXXX,158653.0
2023-01-31,FAC-F,05-010,05XXXX,344063.0
2023-01-31,FAC-F,05-011,05XXXX,289300.0
2023-01-31,FAC-F,05-018,05XXXX,18462.0
2023-01-31,FAC-F,06-002,06XXXX,101522.0
2023-01-31,FAC-F,06-003,06XXXX,247938.0
2023-01-31,FAC-F,06-005,06XXXX,208246.0
2023-01-31,FAC-F,06-007,06XXXX,378236.0
2023-01-31,FAC-F,06-009,06XXXX,231459.0
2023-01-31,FAC-F,06-010,06XXXX,192397.0
2023-01-31,FAC-F,06-011,06XXXX,323511.0
2023-01-31,FAC-F,06-012,06XXXX,26434.0
2023-01-31,FAC-F,06-013,06XXXX,38377.0
2023-01-31,FAC-F,06-014,06XXXX,53109.0
2023-01-31,FAC-F,06-016,06XXXX,151284.0
2023-01-31,FAC-F,06-018,06XXXX,194749.0
2023-01-31,FAC-F,07-001,07PROU,125201.0
2023-01-31,FAC-F,07-002,07PROU,295461.0
2023-01-31,FAC-F,07-003,07PROU,77216.0
2023-01-31,FAC-F,07-005,07PROU,248105.0
2023-01-31,FAC-F,07-006,07PROU,59670.0
2023-01-31,FAC-F,07-007,07PROU,70849.0
2023-01-31,FAC-F,07-008,07PROU,393402.0
2023-01-31,FAC-F,07-010,07PROU,219606.0
2023-01-31,FAC-F,07-011,07PROU,82472.0
2023-01-31,FAC-F,07-012,07PROU,440142.0
2023-01-31,FAC-F,07-001,07XXXX,254113.0
2023-01-31,FAC-F,07-002,07XXXX,41722.0
2023-01-31,FAC-F,07-003,07XXXX,22638.0
2023-01-31,FAC-F,07-004,07XXXX,404218.0
2023-01-31,FAC-F,07-006,07XXXX,288608.0
2023-01-31,FAC-F,07-007,07XXXX,391098.0
2023-01-31,FAC-F,07-010,07XXXX,146277.0
2023-01-31,FAC-F,07-011,07XXXX,11267.0
2023-01-31,FAC-F,07-012,07XXXX,180921.0
2023-01-31,FAC-F,07-013,07XXXX,146022.0
2023-01-31,FAC-F,07-015,07XXXX,342641.0
2023-01-31,FAC-F,07-017,07XXXX,38325.0
2023-01-31,FAC-F,07-018,07XXXX,105709.0
2023-01-31,FAC-F,07-019,07XXXX,259608.0
2023-01-31,FAC-F,07-021,07XXXX,109250.0
2023-01-31,FAC-F,07-022,07XXXX,301597.0
2023-01-31,FAC-F,08-002,08XXXX,127370.0
2023-01-31,FAC-F,08-003,08XXXX,496135.0
2023-01-31,FAC-F,08-005,08XXXX,11394.0
2023-01-31,FAC-F,08-008,08XXXX,251789.0
2023-01-31,FAC-F,08-009,08XXXX,396040.0
2023-01-31,FAC-F,08-010,08XXXX,15429.0
2023-01-31,FAC-F,08-011,08XXXX,187716.0
2023-01-31,FAC-F,08-012,08XXXX,42850.0
2023-01-31,FAC-F,08-015,08XXXX,371437.0
2023-01-31,FAC-F,08-016,08XXXX,260554.0
2023-01-31,FAC-G,01-001,01XXXX,89658.0
2023-01-31,FAC-G,01-002,01XXXX,59668.0
2023-01-31,FAC-G,01-003,01XXXX,156018.0
2023-01-31,FAC-G,01-005,01XXXX,33655.0
2023-01-31,FAC-G,01-006,01XXXX,304037.0
2023-01-31,FAC-G,01-007,01XXXX,254435.0
2023-01-31,FAC-G,01-008,01XXXX,227461.0
2023-01-31,FAC-G,01-010,01XXXX,295934.0
2023-01-31,FAC-G,01-011,01XXXX,96390.0
2023-01-31,FAC-G,01-012,01XXXX,451660.0
2023-01-31,FAC-G,01-013,01XXXX,51035.0
2023-01-31,FAC-G,01-014,01XXXX,314630.0
2023-01-31,FAC-G,01-016,01XXXX,131349.0
2023-01-31,FAC-G,01-017,01XXXX,301604.0
2023-01-31,FAC-G,01-019,01XXXX,322980.0
2023-01-31,FAC-G,01-021,01XXXX,278754.0
2023-01-31,FAC-G,01-022,01XXXX,403977.0
2023-01-31,FAC-G,01-023,01XXXX,325826.0
2023-01-31,FAC-G,01-024,01XXXX,357021.0
2023-01-31,FAC-G,01-025,01XXXX,360538.0
2023-01-31,FAC-G,01-026,01XXXX,438771.0
2023-01-31,FAC-G,01-027,01XXXX,91334.0
2023-01-31,FAC-G,01-028,01XXXX,435174.0
2023-01-31,FAC-G,01-029,01XXXX,463004.0
2023-01-31,FAC-G,02-001,02XXXX,147215.0
2023-01-31,FAC-G,02-002,02XXXX,425118.0
2023-01-31,FAC-G,02-003,02XXXX,268382.0
2023-01-31,FAC-G,02-005,02XXXX,372260.0
2023-01-31,FAC-G,02-006,02XXXX,112855.0
2023-01-31,FAC-G,02-007,02XXXX,246689.0
2023-01-31,FAC-G,02-008,02XXXX,61520.0
2023-01-31,FAC-G,02-011,02XXXX,26153.0
2023-01-31,FAC-G,02-012,02XXXX,202157.0
2023-01-31,FAC-G,02-013,02XXXX,254518.0
2023-01-31,FAC-G,02-015,02XXXX,22708.0
2023-01-31,FAC-G,02-016,02XXXX,247439.0
2023-01-31,FAC-G,02-017,02XXXX,212632.0
2023-01-31,FAC-G,02-019,02XXXX,75961.0
2023-01-31,FAC-G,02-020,02XXXX,22331.0
2023-01-31,FAC-G,02-022,02XXXX,186109.0
2023-01-31,FAC-G,02-024,02XXXX,320097.0
2023-01-31,FAC-G,02-025,02XXXX,243440.0
2023-01-31,FAC-G,03-001,03XXXX,291849.0
2023-01-31,FAC-G,03-003,03XXXX,47080.0
2023-01-31,FAC-G,03-004,03XXXX,61601.0
2023-01-31,FAC-G,03-005,03XXXX,265616.0
2023-01-31,FAC-G,03-009,03XXXX,363560.0
2023-01-31,FAC-G,03-011,03XXXX,176562.0
2023-01-31,FAC-G,03-014,03XXXX,231233.0
2023-01-31,FAC-G,03-015,03XXXX,305084.0
2023-01-31,FAC-G,04-002,04XXXX,353581.0
2023-01-31,FAC-G,04-005,04XXXX,234678.0
2023-01-31,FAC-G,04-006,04XXXX,362165.0
2023-01-31,FAC-G,04-007,04XXXX,74077.0
2023-01-31,FAC-G,04-008,04XXXX,20098.0
2023-01-31,FAC-G,04-010,04XXXX,55937.0
2023-01-31,FAC-G,04-013,04XXXX,266822.0
2023-01-31,FAC-G,04-014,04XXXX,394479.0
2023-01-31,FAC-G,04-016,04XXXX,125033.0
2023-01-31,FAC-G,04-017,04XXXX,225224.0
2023-01-31,FAC-G,04-018,04XXXX,25267.0
2023-01-31,FAC-G,04-019,04XXXX,459172.0
2023-01-31,FAC-G,04-022,04XXXX,81109.0
2023-01-31,FAC-G,04-024,04XXXX,418185.0
2023-01-31,FAC-G,04-025,04XXXX,369870.0
2023-01-31,FAC-G,04-026,04XXXX,137645.0
2023-01-31,FAC-G,04-027,04XXXX,85470.0
2023-01-31,FAC-G,04-028,04XXXX,181306.0
2023-01-31,FAC-G,04-029,04XXXX,48509.0
2023-01-31,FAC-G,04-030,04XXXX,8495.0
2023-01-31,FAC-G,04-031,04XXXX,82846.0
2023-01-31,FAC-G,04-032,04XXXX,24156.0
2023-01-31,FAC-G,04-034,04XXXX,82475.0
2023-01-31,FAC-G,04-036,04XXXX,355356.0
2023-01-31,FAC-G,04-038,04XXXX,255175.0
2023-01-31,FAC-G,04-040,04XXXX,310850.0
2023-01-31,FAC-G,04-041,04XXXX,340425.0
2023-01-31,FAC-G,04-042,04XXXX,265973.0
2023-01-31,FAC-G,04-044,04XXXX,314132.0
2023-01-31,FAC-G,04-045,04XXXX,192198.0
2023-01-31,FAC-G,05-003,05XXXX,99417.0
2023-01-31,FAC-G,05-004,05XXXX,62056.0
2023-01-31,FAC-G,05-005,05XXXX,223854.0
2023-01-31,FAC-G,05-006,05XXXX,78367.0
2023-01-31,FAC-G,05-007,05XXXX,35300.0
2023-01-31,FAC-G,05-008,05XXXX,76565.0
2023-01-31,FAC-G,05-009,05XXXX,76408.0
2023-01-31,FAC-G,05-010,05XXXX,402580.0
2023-01-31,FAC-G,05-011,05XXXX,112843.0
2023-01-31,FAC-G,05-013,05XXXX,299234.0
2023-01-31,FAC-G,05-014,05XXXX,442125.0
2023-01-31,FAC-G,05-015,05XXXX,367080.0
2023-01-31,FAC-G,05-019,05XXXX,462364.0
2023-01-31,FAC-G,05-020,05XXXX,151021.0
2023-01-31,FAC-G,06-001,06XXXX,87057.0
2023-01-31,FAC-G,06-002,06XXXX,174607.0
2023-01-31,FAC-G,06-003,06XXXX,137168.0
2023-01-31,FAC-G,06-004,06XXXX,36625.0
2023-01-31,FAC-G,06-006,06XXXX,76886.0
2023-01-31,FAC-G,06-007,06XXXX,117893.0
2023-01-31,FAC-G,06-008,06XXXX,92246.0
2023-01-31,FAC-G,06-009,06XXXX,247990.0
2023-01-31,FAC-G,06-011,06XXXX,455213.0
2023-01-31,FAC-G,06-012,06XXXX,445685.0
2023-01-31,FAC-G,06-015,06XXXX,141361.0
2023-01-31,FAC-G,06-017,06XXXX,120963.0
2023-01-31,FAC-G,07-001,07PROU,220517.0
2023-01-31,FAC-G,07-002,07PROU,342058.0
2023-01-31,FAC-G,07-006,07PROU,87693.0
2023-01-31,FAC-G,07-008,07PROU,169415.0
2023-01-31,FAC-G,07-009,07PROU,345011.0
2023-01-31,FAC-G,07-010,07PROU,371200.0
2023-01-31,FAC-G,07-011,07PROU,300861.0
2023-01-31,FAC-G,07-012,07PROU,122147.0
2023-01-31,FAC-G,07-002,07XXXX,405577.0
2023-01-31,FAC-G,07-003,07XXXX,169838.0
2023-01-31,FAC-G,07-005,07XXXX,223785.0
2023-01-31,FAC-G,07-006,07XXXX,44752.0
2023-01-31,FAC-G,07-007,07XXXX,166858.0
2023-01-31,FAC-G,07-009,07XXXX,250710.0
2023-01-31,FAC-G,07-010,07XXXX,31971.0
2023-01-31,FAC-G,07-012,07XXXX,331621.0
2023-01-31,FAC-G,07-013,07XXXX,386628.0
2023-01-31,FAC-G,07-014,07XXXX,249706.0
2023-01-31,FAC-G,07-015,07XXXX,414337.0
2023-01-31,FAC-G,07-016,07XXXX,225986.0
2023-01-31,FAC-G,07-017,07XXXX,51004.0
2023-01-31,FAC-G,07-018,07XXXX,142901.0
2023-01-31,FAC-G,07-019,07XXXX,65878.0
2023-01-31,FAC-G,07-020,07XXXX,199199.0
2023-01-31,FAC-G,07-021,07XXXX,57739.0
2023-01-31,FAC-G,08-001,08XXXX,353634.0
2023-01-31,FAC-G,08-003,08XXXX,281317.0
2023-01-31,FAC-G,08-004,08XXXX,281992.0
2023-01-31,FAC-G,08-005,08XXXX,97377.0
2023-01-31,FAC-G,08-007,08XXXX,83730.0
2023-01-31,FAC-G,08-008,08XXXX,64094.0
2023-01-31,FAC-G,08-009,08XXXX,233244.0
2023-01-31,FAC-G,08-010,08XXXX,66264.0
2023-01-31,FAC-G,08-013,08XXXX,268617.0
2023-01-31,FAC-G,08-015,08XXXX,378340.0
2023-01-31,FAC-G,08-016,08XXXX,107704.0
2023-01-31,FAC-H,01-001,01XXXX,299308.0
2023-01-31,FAC-H,01-002,01XXXX,25796.0
2023-01-31,FAC-H,01-003,01XXXX,58082.0
2023-01-31,FAC-H,01-004,01XXXX,103010.0
2023-01-31,FAC-H,01-005,01XXXX,213829.0
